OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,253.0,222.0,253.0,222.0,30933.0,31408.0,31408.0,31408.0,31408.0,18087.0
1.0,1749.0,334.0,3055.0,334.0,3285.0,5368.0,5368.0,6674.0,6674.0,4649.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20237.0
3.0,1308.0,905.0,1309.0,949.0,6996.0,9209.0,9253.0,9210.0,9254.0,8240.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12829.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4724.0
6.0,466.0,975.0,466.0,930.0,4643.0,6084.0,6039.0,6084.0,6039.0,5999.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15583.0
8.0,217.0,1037.0,217.0,1453.0,30278.0,31532.0,31948.0,31532.0,31948.0,24231.0
9.0,695.0,1017.0,695.0,1017.0,19735.0,21447.0,21447.0,21447.0,21447.0,21274.0
10.0,141.0,391.0,141.0,393.0,2896.0,3428.0,3430.0,3428.0,3430.0,3295.0
11.0,1873.0,580.0,1873.0,580.0,34846.0,37299.0,37299.0,37299.0,37299.0,34035.0
12.0,121.0,159.0,266.0,379.0,12998.0,13278.0,13498.0,13423.0,13643.0,13237.0
13.0,423.0,149.0,423.0,149.0,6756.0,7328.0,7328.0,7328.0,7328.0,8099.0
14.0,1011.0,2072.0,1011.0,2072.0,38654.0,41737.0,41737.0,41737.0,41737.0,39686.0
15.0,258.0,374.0,258.0,374.0,26275.0,26907.0,26907.0,26907.0,26907.0,22285.0
16.0,635.0,1289.0,635.0,1620.0,2350.0,4274.0,4605.0,4274.0,4605.0,4290.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16614.0
18.0,144.0,785.0,173.0,785.0,12293.0,13222.0,13222.0,13251.0,13251.0,13051.0
19.0,598.0,623.0,598.0,766.0,10851.0,12072.0,12215.0,12072.0,12215.0,8871.0
20.0,133.0,167.0,133.0,167.0,39831.0,40131.0,40131.0,40131.0,40131.0,27540.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2260.0
22.0,1143.0,623.0,1143.0,864.0,16276.0,18042.0,18283.0,18042.0,18283.0,15312.0
23.0,730.0,162.0,733.0,357.0,1097.0,1989.0,2184.0,1992.0,2187.0,1781.0
24.0,1459.0,239.0,1582.0,239.0,4916.0,6614.0,6614.0,6737.0,6737.0,2581.0
25.0,1105.0,498.0,1105.0,498.0,4473.0,6076.0,6076.0,6076.0,6076.0,5346.0
26.0,660.0,207.0,660.0,207.0,7793.0,8660.0,8660.0,8660.0,8660.0,7114.0
27.0,290.0,287.0,290.0,526.0,10341.0,10918.0,11157.0,10918.0,11157.0,14338.0
28.0,1460.0,222.0,955.0,222.0,49474.0,51156.0,51156.0,50651.0,50651.0,35723.0
29.0,1030.0,1838.0,1030.0,1877.0,65832.0,68700.0,68739.0,68700.0,68739.0,41312.0
30.0,86.0,101.0,38.0,101.0,10073.0,10260.0,10260.0,10212.0,10212.0,5772.0
31.0,682.0,117.0,682.0,575.0,8956.0,9755.0,10213.0,9755.0,10213.0,5760.0
32.0,55.0,321.0,430.0,321.0,15194.0,15570.0,15570.0,15945.0,15945.0,14978.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8910.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12181.0
35.0,684.0,354.0,700.0,376.0,12303.0,13341.0,13363.0,13357.0,13379.0,11300.0
36.0,259.0,592.0,259.0,1124.0,9449.0,10300.0,10832.0,10300.0,10832.0,10054.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21198.0
38.0,1101.0,1526.0,1101.0,1850.0,18582.0,21209.0,21533.0,21209.0,21533.0,18839.0
39.0,262.0,239.0,262.0,239.0,8734.0,9235.0,9235.0,9235.0,9235.0,4277.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15160.0
41.0,393.0,583.0,551.0,583.0,3619.0,4595.0,4595.0,4753.0,4753.0,3401.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23619.0
