OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,1524.0,1663.0,2119.0,1694.0,8495.0,11682.0,11713.0,12277.0,12308.0,6574.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19499.0
2.0,510.0,1131.0,510.0,1390.0,7529.0,9170.0,9429.0,9170.0,9429.0,5885.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16494.0
4.0,1582.0,431.0,1597.0,431.0,16196.0,18209.0,18209.0,18224.0,18224.0,7821.0
5.0,2367.0,140.0,2387.0,153.0,9699.0,12206.0,12219.0,12226.0,12239.0,10196.0
6.0,883.0,331.0,882.0,1216.0,9894.0,11108.0,11993.0,11107.0,11992.0,10789.0
7.0,235.0,235.0,235.0,235.0,3310.0,3780.0,3780.0,3780.0,3780.0,2358.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1712.0
9.0,290.0,1875.0,290.0,1874.0,25934.0,28099.0,28098.0,28099.0,28098.0,18139.0
10.0,732.0,256.0,734.0,256.0,16761.0,17749.0,17749.0,17751.0,17751.0,9740.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1866.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22978.0
13.0,162.0,1716.0,567.0,1716.0,9810.0,11688.0,11688.0,12093.0,12093.0,8154.0
14.0,2444.0,273.0,3978.0,273.0,18028.0,20745.0,20745.0,22279.0,22279.0,15530.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31657.0
16.0,1397.0,1453.0,1551.0,2599.0,5217.0,8067.0,9213.0,8221.0,9367.0,5825.0
17.0,319.0,625.0,363.0,628.0,9875.0,10819.0,10822.0,10863.0,10866.0,8173.0
18.0,258.0,71.0,258.0,71.0,12230.0,12559.0,12559.0,12559.0,12559.0,9455.0
19.0,278.0,239.0,278.0,438.0,1876.0,2393.0,2592.0,2393.0,2592.0,2044.0
20.0,1357.0,1296.0,1680.0,1618.0,12352.0,15005.0,15327.0,15328.0,15650.0,8232.0
21.0,1016.0,460.0,1082.0,1177.0,7830.0,9306.0,10023.0,9372.0,10089.0,8427.0
22.0,285.0,397.0,532.0,397.0,2177.0,2859.0,2859.0,3106.0,3106.0,2550.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18297.0
