OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,509.0,519.0,509.0,729.0,31219.0,32247.0,32457.0,32247.0,32457.0,29173.0
1.0,702.0,159.0,817.0,159.0,34642.0,35503.0,35503.0,35618.0,35618.0,8259.0
2.0,1725.0,1803.0,1729.0,2384.0,29154.0,32682.0,33263.0,32686.0,33267.0,26295.0
3.0,639.0,1105.0,639.0,1105.0,25784.0,27528.0,27528.0,27528.0,27528.0,22578.0
4.0,383.0,808.0,383.0,1266.0,29091.0,30282.0,30740.0,30282.0,30740.0,27878.0
5.0,275.0,117.0,275.0,117.0,30701.0,31093.0,31093.0,31093.0,31093.0,23733.0
6.0,1166.0,1209.0,2009.0,1209.0,11849.0,14224.0,14224.0,15067.0,15067.0,10544.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8775.0
8.0,244.0,375.0,244.0,788.0,37910.0,38529.0,38942.0,38529.0,38942.0,29216.0
9.0,180.0,1004.0,179.0,1041.0,5031.0,6215.0,6252.0,6214.0,6251.0,4641.0
10.0,331.0,375.0,876.0,788.0,47347.0,48053.0,48466.0,48598.0,49011.0,31875.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19790.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31818.0
13.0,1138.0,448.0,1278.0,559.0,16426.0,18012.0,18123.0,18152.0,18263.0,17674.0
14.0,463.0,2176.0,466.0,2207.0,12229.0,14868.0,14899.0,14871.0,14902.0,15873.0
15.0,103.0,300.0,103.0,300.0,6379.0,6782.0,6782.0,6782.0,6782.0,5159.0
16.0,520.0,518.0,520.0,560.0,9450.0,10488.0,10530.0,10488.0,10530.0,11951.0
17.0,421.0,2030.0,421.0,2879.0,25583.0,28034.0,28883.0,28034.0,28883.0,24683.0
18.0,1068.0,210.0,1068.0,253.0,26394.0,27672.0,27715.0,27672.0,27715.0,23529.0
19.0,305.0,866.0,305.0,1250.0,15820.0,16991.0,17375.0,16991.0,17375.0,13689.0
20.0,828.0,2316.0,828.0,2650.0,20322.0,23466.0,23800.0,23466.0,23800.0,12681.0
21.0,1581.0,243.0,1871.0,243.0,7277.0,9101.0,9101.0,9391.0,9391.0,8003.0
22.0,969.0,595.0,969.0,721.0,18179.0,19743.0,19869.0,19743.0,19869.0,13011.0
23.0,363.0,73.0,505.0,47.0,5218.0,5654.0,5628.0,5796.0,5770.0,5153.0
24.0,198.0,520.0,198.0,520.0,32999.0,33717.0,33717.0,33717.0,33717.0,25602.0
25.0,265.0,977.0,265.0,1514.0,37915.0,39157.0,39694.0,39157.0,39694.0,36542.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16317.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15703.0
28.0,307.0,1424.0,307.0,1858.0,6204.0,7935.0,8369.0,7935.0,8369.0,5163.0
29.0,1293.0,309.0,1619.0,709.0,14947.0,16549.0,16949.0,16875.0,17275.0,6860.0
30.0,294.0,776.0,293.0,815.0,6544.0,7614.0,7653.0,7613.0,7652.0,6192.0
31.0,687.0,1003.0,687.0,1003.0,7415.0,9105.0,9105.0,9105.0,9105.0,9071.0
32.0,2263.0,404.0,2460.0,404.0,35313.0,37980.0,37980.0,38177.0,38177.0,12718.0
33.0,1127.0,512.0,1352.0,928.0,13800.0,15439.0,15855.0,15664.0,16080.0,15987.0
34.0,1898.0,534.0,1898.0,534.0,11542.0,13974.0,13974.0,13974.0,13974.0,15467.0
35.0,443.0,246.0,443.0,485.0,31902.0,32591.0,32830.0,32591.0,32830.0,32420.0
36.0,858.0,731.0,858.0,1147.0,26514.0,28103.0,28519.0,28103.0,28519.0,30918.0
37.0,461.0,395.0,461.0,359.0,15933.0,16789.0,16753.0,16789.0,16753.0,18123.0
38.0,951.0,57.0,2233.0,228.0,10195.0,11203.0,11374.0,12485.0,12656.0,13051.0
39.0,1824.0,911.0,2604.0,1166.0,21038.0,23773.0,24028.0,24553.0,24808.0,19542.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4070.0
41.0,1035.0,561.0,1069.0,1122.0,32459.0,34055.0,34616.0,34089.0,34650.0,38250.0
42.0,1272.0,955.0,1276.0,955.0,21416.0,23643.0,23643.0,23647.0,23647.0,21089.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34412.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1952.0
45.0,446.0,1774.0,447.0,1954.0,38144.0,40364.0,40544.0,40365.0,40545.0,39452.0
46.0,1590.0,327.0,2511.0,703.0,20075.0,21992.0,22368.0,22913.0,23289.0,15685.0
47.0,463.0,413.0,871.0,410.0,55560.0,56436.0,56433.0,56844.0,56841.0,23253.0
48.0,429.0,249.0,429.0,250.0,21138.0,21816.0,21817.0,21816.0,21817.0,19286.0
49.0,351.0,520.0,351.0,520.0,57071.0,57942.0,57942.0,57942.0,57942.0,41827.0
50.0,960.0,120.0,968.0,1158.0,5100.0,6180.0,7218.0,6188.0,7226.0,3663.0
51.0,248.0,385.0,248.0,385.0,53759.0,54392.0,54392.0,54392.0,54392.0,46393.0
52.0,1394.0,751.0,1394.0,751.0,35529.0,37674.0,37674.0,37674.0,37674.0,21660.0
53.0,843.0,1436.0,1402.0,1436.0,29407.0,31686.0,31686.0,32245.0,32245.0,18984.0
54.0,683.0,21.0,683.0,21.0,41658.0,42362.0,42362.0,42362.0,42362.0,34106.0
55.0,155.0,934.0,155.0,934.0,13872.0,14961.0,14961.0,14961.0,14961.0,7298.0
56.0,1084.0,594.0,1085.0,1082.0,20712.0,22390.0,22878.0,22391.0,22879.0,11094.0
57.0,791.0,309.0,791.0,709.0,36023.0,37123.0,37523.0,37123.0,37523.0,35126.0
58.0,210.0,891.0,210.0,928.0,43045.0,44146.0,44183.0,44146.0,44183.0,40496.0
59.0,1657.0,711.0,1799.0,2959.0,4090.0,6458.0,8706.0,6600.0,8848.0,6886.0
60.0,1258.0,1603.0,1258.0,1920.0,43123.0,45984.0,46301.0,45984.0,46301.0,34792.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,6876.0
62.0,1465.0,348.0,1465.0,671.0,16274.0,18087.0,18410.0,18087.0,18410.0,16462.0
63.0,2061.0,876.0,2453.0,874.0,14630.0,17567.0,17565.0,17959.0,17957.0,17430.0
64.0,1326.0,920.0,1326.0,1568.0,35221.0,37467.0,38115.0,37467.0,38115.0,30357.0
65.0,1122.0,253.0,1122.0,326.0,25131.0,26506.0,26579.0,26506.0,26579.0,20783.0
66.0,633.0,282.0,633.0,283.0,33424.0,34339.0,34340.0,34339.0,34340.0,25158.0
67.0,192.0,731.0,477.0,1356.0,8118.0,9041.0,9666.0,9326.0,9951.0,9841.0
68.0,240.0,309.0,239.0,709.0,14450.0,14999.0,15399.0,14998.0,15398.0,6319.0
69.0,1044.0,478.0,1044.0,482.0,34249.0,35771.0,35775.0,35771.0,35775.0,19507.0
70.0,1498.0,309.0,1632.0,709.0,44287.0,46094.0,46494.0,46228.0,46628.0,27961.0
71.0,287.0,1090.0,287.0,1800.0,56058.0,57435.0,58145.0,57435.0,58145.0,38174.0
72.0,1185.0,384.0,1184.0,384.0,6185.0,7754.0,7754.0,7753.0,7753.0,5702.0
73.0,1313.0,433.0,1606.0,1683.0,9120.0,10866.0,12116.0,11159.0,12409.0,9000.0
74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4067.0
75.0,1250.0,92.0,1250.0,684.0,41838.0,43180.0,43772.0,43180.0,43772.0,31561.0
76.0,389.0,284.0,390.0,553.0,51220.0,51893.0,52162.0,51894.0,52163.0,46607.0
77.0,751.0,399.0,751.0,418.0,6733.0,7883.0,7902.0,7883.0,7902.0,7134.0
78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,868.0
79.0,1346.0,991.0,1346.0,1842.0,25131.0,27468.0,28319.0,27468.0,28319.0,25476.0
80.0,415.0,181.0,415.0,204.0,4431.0,5027.0,5050.0,5027.0,5050.0,5035.0
81.0,280.0,919.0,280.0,1012.0,40239.0,41438.0,41531.0,41438.0,41531.0,30851.0
82.0,358.0,2605.0,358.0,4175.0,29877.0,32840.0,34410.0,32840.0,34410.0,20874.0
83.0,77.0,789.0,77.0,1293.0,23706.0,24572.0,25076.0,24572.0,25076.0,18765.0
84.0,1185.0,786.0,1184.0,786.0,6911.0,8882.0,8882.0,8881.0,8881.0,8011.0
85.0,583.0,111.0,583.0,111.0,23192.0,23886.0,23886.0,23886.0,23886.0,25214.0
86.0,858.0,46.0,875.0,15.0,29051.0,29955.0,29924.0,29972.0,29941.0,34361.0
87.0,1426.0,307.0,1426.0,367.0,39486.0,41219.0,41279.0,41219.0,41279.0,28294.0
88.0,90.0,914.0,90.0,1461.0,14386.0,15390.0,15937.0,15390.0,15937.0,14511.0
89.0,520.0,535.0,520.0,523.0,20405.0,21460.0,21448.0,21460.0,21448.0,18364.0
90.0,683.0,243.0,674.0,350.0,7369.0,8295.0,8402.0,8286.0,8393.0,8383.0
