OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,772.0,253.0,863.0,1114.0,17974.0,18999.0,19860.0,19090.0,19951.0,7458.0
1.0,173.0,107.0,173.0,107.0,7379.0,7659.0,7659.0,7659.0,7659.0,6737.0
2.0,48.0,888.0,48.0,4482.0,15006.0,15942.0,19536.0,15942.0,19536.0,13522.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,43448.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13077.0
5.0,571.0,856.0,571.0,856.0,10494.0,11921.0,11921.0,11921.0,11921.0,8679.0
6.0,1552.0,1371.0,2519.0,1373.0,54858.0,57781.0,57783.0,58748.0,58750.0,26538.0
7.0,620.0,384.0,825.0,488.0,2563.0,3567.0,3671.0,3772.0,3876.0,3484.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4581.0
9.0,182.0,452.0,182.0,452.0,33120.0,33754.0,33754.0,33754.0,33754.0,34435.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8248.0
11.0,639.0,96.0,885.0,96.0,4141.0,4876.0,4876.0,5122.0,5122.0,1773.0
12.0,119.0,104.0,142.0,55.0,931.0,1154.0,1105.0,1177.0,1128.0,1391.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20244.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2212.0
15.0,307.0,484.0,307.0,864.0,16473.0,17264.0,17644.0,17264.0,17644.0,24761.0
16.0,1520.0,407.0,1520.0,819.0,49321.0,51248.0,51660.0,51248.0,51660.0,53213.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21811.0
18.0,593.0,2726.0,607.0,3199.0,31649.0,34968.0,35441.0,34982.0,35455.0,35414.0
19.0,544.0,377.0,966.0,377.0,9415.0,10336.0,10336.0,10758.0,10758.0,7096.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,14533.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9727.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9866.0
23.0,127.0,108.0,450.0,5.0,19692.0,19927.0,19824.0,20250.0,20147.0,27356.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49211.0
25.0,71.0,411.0,71.0,408.0,43968.0,44450.0,44447.0,44450.0,44447.0,43150.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17009.0
27.0,1549.0,1760.0,1549.0,1760.0,31106.0,34415.0,34415.0,34415.0,34415.0,16727.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1206.0
29.0,943.0,1639.0,940.0,1759.0,79555.0,82137.0,82257.0,82134.0,82254.0,31818.0
30.0,210.0,725.0,615.0,832.0,29592.0,30527.0,30634.0,30932.0,31039.0,30540.0
31.0,470.0,298.0,471.0,346.0,9580.0,10348.0,10396.0,10349.0,10397.0,11363.0
32.0,355.0,975.0,355.0,1770.0,9306.0,10636.0,11431.0,10636.0,11431.0,11742.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1921.0
34.0,1444.0,567.0,1445.0,585.0,26267.0,28278.0,28296.0,28279.0,28297.0,36546.0
