OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,332.0,394.0,555.0,1437.0,7356.0,8082.0,9125.0,8305.0,9348.0,6550.0
1.0,526.0,307.0,526.0,321.0,2464.0,3297.0,3311.0,3297.0,3311.0,4859.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,30765.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15324.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,51105.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18011.0
6.0,535.0,769.0,1348.0,1196.0,12923.0,14227.0,14654.0,15040.0,15467.0,11688.0
7.0,1874.0,725.0,1912.0,684.0,14634.0,17233.0,17192.0,17271.0,17230.0,13364.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48721.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,39979.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1637.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,798.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,51252.0
13.0,461.0,198.0,461.0,959.0,26240.0,26899.0,27660.0,26899.0,27660.0,20132.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11973.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5510.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31711.0
17.0,717.0,1501.0,717.0,1539.0,14160.0,16378.0,16416.0,16378.0,16416.0,9555.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,356.0
19.0,447.0,173.0,447.0,2412.0,34180.0,34800.0,37039.0,34800.0,37039.0,44317.0
20.0,3047.0,374.0,3420.0,374.0,33564.0,36985.0,36985.0,37358.0,37358.0,31922.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2392.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,40946.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13650.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19639.0
25.0,1010.0,348.0,1768.0,348.0,13739.0,15097.0,15097.0,15855.0,15855.0,16434.0
26.0,315.0,183.0,1106.0,185.0,19495.0,19993.0,19995.0,20784.0,20786.0,16367.0
27.0,855.0,1073.0,1127.0,1316.0,22388.0,24316.0,24559.0,24588.0,24831.0,10769.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5275.0
29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32537.0
30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,27123.0
31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11005.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4243.0
33.0,788.0,1028.0,788.0,1028.0,10960.0,12776.0,12776.0,12776.0,12776.0,8787.0
34.0,300.0,941.0,300.0,1193.0,26207.0,27448.0,27700.0,27448.0,27700.0,30750.0
35.0,1754.0,448.0,2499.0,448.0,21244.0,23446.0,23446.0,24191.0,24191.0,13732.0
36.0,2920.0,1668.0,3003.0,1706.0,40694.0,45282.0,45320.0,45365.0,45403.0,44894.0
37.0,436.0,385.0,432.0,385.0,11582.0,12403.0,12403.0,12399.0,12399.0,4479.0
38.0,1430.0,1651.0,1700.0,1652.0,24486.0,27567.0,27568.0,27837.0,27838.0,6447.0
39.0,704.0,151.0,704.0,149.0,19174.0,20029.0,20027.0,20029.0,20027.0,15968.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48107.0
