OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11589.0
1.0,399.0,904.0,939.0,909.0,23427.0,24730.0,24735.0,25270.0,25275.0,28199.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32945.0
3.0,320.0,369.0,320.0,369.0,5435.0,6124.0,6124.0,6124.0,6124.0,2121.0
4.0,1501.0,619.0,1500.0,619.0,2946.0,5066.0,5066.0,5065.0,5065.0,4247.0
5.0,624.0,184.0,624.0,213.0,6674.0,7482.0,7511.0,7482.0,7511.0,7799.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2276.0
7.0,329.0,1677.0,329.0,2373.0,14402.0,16408.0,17104.0,16408.0,17104.0,16010.0
8.0,1053.0,221.0,1181.0,1028.0,12989.0,14263.0,15070.0,14391.0,15198.0,8898.0
9.0,358.0,233.0,358.0,233.0,7375.0,7966.0,7966.0,7966.0,7966.0,7833.0
10.0,884.0,288.0,1471.0,292.0,15083.0,16255.0,16259.0,16842.0,16846.0,10077.0
11.0,731.0,188.0,970.0,944.0,8143.0,9062.0,9818.0,9301.0,10057.0,8024.0
12.0,422.0,899.0,452.0,1800.0,6401.0,7722.0,8623.0,7752.0,8653.0,7314.0
13.0,583.0,1188.0,583.0,1650.0,18011.0,19782.0,20244.0,19782.0,20244.0,18090.0
14.0,3121.0,407.0,3117.0,1138.0,7725.0,11253.0,11984.0,11249.0,11980.0,10933.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1864.0
16.0,206.0,215.0,206.0,1072.0,2619.0,3040.0,3897.0,3040.0,3897.0,3067.0
17.0,958.0,549.0,958.0,549.0,6497.0,8004.0,8004.0,8004.0,8004.0,10309.0
18.0,734.0,403.0,733.0,600.0,8267.0,9404.0,9601.0,9403.0,9600.0,9311.0
19.0,780.0,324.0,944.0,324.0,10974.0,12078.0,12078.0,12242.0,12242.0,6515.0
20.0,801.0,714.0,907.0,813.0,15336.0,16851.0,16950.0,16957.0,17056.0,11901.0
21.0,2956.0,291.0,3228.0,288.0,25532.0,28779.0,28776.0,29051.0,29048.0,23370.0
22.0,678.0,173.0,729.0,588.0,6095.0,6946.0,7361.0,6997.0,7412.0,7321.0
23.0,445.0,1466.0,445.0,2573.0,12423.0,14334.0,15441.0,14334.0,15441.0,8979.0
24.0,5163.0,359.0,5028.0,359.0,5625.0,11147.0,11147.0,11012.0,11012.0,11992.0
25.0,596.0,545.0,598.0,545.0,9857.0,10998.0,10998.0,11000.0,11000.0,11480.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1027.0
27.0,425.0,1721.0,788.0,2086.0,8317.0,10463.0,10828.0,10826.0,11191.0,12327.0
28.0,1457.0,405.0,1456.0,646.0,5723.0,7585.0,7826.0,7584.0,7825.0,7158.0
29.0,330.0,1340.0,330.0,1340.0,12810.0,14480.0,14480.0,14480.0,14480.0,11878.0
