OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,345.0,70.0,419.0,70.0,21585.0,22000.0,22000.0,22074.0,22074.0,17953.0
1.0,761.0,808.0,727.0,808.0,22049.0,23618.0,23618.0,23584.0,23584.0,16972.0
2.0,1605.0,667.0,1602.0,751.0,50646.0,52918.0,53002.0,52915.0,52999.0,36208.0
3.0,223.0,1798.0,383.0,1816.0,17489.0,19510.0,19528.0,19670.0,19688.0,12372.0
4.0,246.0,1564.0,247.0,1537.0,4976.0,6786.0,6759.0,6787.0,6760.0,6708.0
5.0,1207.0,345.0,1209.0,345.0,21639.0,23191.0,23191.0,23193.0,23193.0,23075.0
6.0,2740.0,767.0,3233.0,767.0,36010.0,39517.0,39517.0,40010.0,40010.0,29569.0
7.0,709.0,929.0,709.0,929.0,55281.0,56919.0,56919.0,56919.0,56919.0,25745.0
8.0,1016.0,1947.0,1016.0,2401.0,25228.0,28191.0,28645.0,28191.0,28645.0,27006.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,63874.0
10.0,2541.0,1167.0,2983.0,1608.0,29783.0,33491.0,33932.0,33933.0,34374.0,23867.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11751.0
12.0,287.0,426.0,1024.0,609.0,18585.0,19298.0,19481.0,20035.0,20218.0,18906.0
13.0,2351.0,189.0,3815.0,397.0,38735.0,41275.0,41483.0,42739.0,42947.0,37377.0
14.0,1254.0,1052.0,1473.0,1051.0,4477.0,6783.0,6782.0,7002.0,7001.0,7458.0
15.0,781.0,403.0,781.0,1583.0,32835.0,34019.0,35199.0,34019.0,35199.0,28786.0
16.0,2239.0,187.0,2239.0,698.0,45423.0,47849.0,48360.0,47849.0,48360.0,35947.0
17.0,965.0,1513.0,1100.0,3335.0,20650.0,23128.0,24950.0,23263.0,25085.0,15041.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,27771.0
19.0,431.0,381.0,430.0,379.0,22982.0,23794.0,23792.0,23793.0,23791.0,20654.0
20.0,827.0,372.0,819.0,372.0,14902.0,16101.0,16101.0,16093.0,16093.0,14798.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10484.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,722.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15480.0
24.0,1357.0,1318.0,1417.0,1203.0,18413.0,21088.0,20973.0,21148.0,21033.0,19482.0
25.0,838.0,857.0,838.0,857.0,17008.0,18703.0,18703.0,18703.0,18703.0,15790.0
26.0,451.0,119.0,819.0,837.0,56004.0,56574.0,57292.0,56942.0,57660.0,47694.0
27.0,270.0,657.0,408.0,643.0,33447.0,34374.0,34360.0,34512.0,34498.0,22249.0
28.0,873.0,1247.0,1223.0,1251.0,27388.0,29508.0,29512.0,29858.0,29862.0,25043.0
29.0,414.0,216.0,412.0,1147.0,23779.0,24409.0,25340.0,24407.0,25338.0,22990.0
30.0,1219.0,238.0,1256.0,257.0,3689.0,5146.0,5165.0,5183.0,5202.0,5141.0
31.0,429.0,1880.0,429.0,1720.0,27895.0,30204.0,30044.0,30204.0,30044.0,25694.0
32.0,787.0,94.0,787.0,94.0,2014.0,2895.0,2895.0,2895.0,2895.0,2809.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3421.0
34.0,787.0,296.0,787.0,727.0,19531.0,20614.0,21045.0,20614.0,21045.0,22098.0
35.0,1708.0,393.0,1361.0,393.0,46794.0,48895.0,48895.0,48548.0,48548.0,33650.0
36.0,334.0,269.0,334.0,274.0,7296.0,7899.0,7904.0,7899.0,7904.0,7748.0
37.0,546.0,372.0,670.0,512.0,5030.0,5948.0,6088.0,6072.0,6212.0,4902.0
38.0,446.0,476.0,459.0,479.0,26125.0,27047.0,27050.0,27060.0,27063.0,25882.0
39.0,1414.0,975.0,1413.0,1108.0,40258.0,42647.0,42780.0,42646.0,42779.0,33968.0
40.0,465.0,188.0,465.0,188.0,50023.0,50676.0,50676.0,50676.0,50676.0,35485.0
41.0,519.0,623.0,519.0,633.0,47303.0,48445.0,48455.0,48445.0,48455.0,39291.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18608.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32363.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19971.0
45.0,78.0,1619.0,78.0,2941.0,47347.0,49044.0,50366.0,49044.0,50366.0,22002.0
46.0,1127.0,453.0,1166.0,939.0,51526.0,53106.0,53592.0,53145.0,53631.0,51658.0
47.0,946.0,115.0,946.0,112.0,17836.0,18897.0,18894.0,18897.0,18894.0,11246.0
48.0,776.0,1027.0,845.0,2129.0,23818.0,25621.0,26723.0,25690.0,26792.0,20199.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33039.0
50.0,288.0,379.0,288.0,379.0,33082.0,33749.0,33749.0,33749.0,33749.0,21209.0
51.0,393.0,300.0,393.0,413.0,20302.0,20995.0,21108.0,20995.0,21108.0,25936.0
52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,26699.0
53.0,528.0,585.0,884.0,585.0,27463.0,28576.0,28576.0,28932.0,28932.0,19076.0
54.0,3070.0,1034.0,3313.0,1034.0,15039.0,19143.0,19143.0,19386.0,19386.0,17660.0
55.0,3523.0,2069.0,3698.0,2099.0,14932.0,20524.0,20554.0,20699.0,20729.0,7389.0
56.0,1405.0,1167.0,1475.0,1115.0,15018.0,17590.0,17538.0,17660.0,17608.0,13243.0
57.0,461.0,485.0,573.0,485.0,61878.0,62824.0,62824.0,62936.0,62936.0,48383.0
58.0,444.0,191.0,444.0,354.0,15180.0,15815.0,15978.0,15815.0,15978.0,16859.0
59.0,545.0,1167.0,682.0,1608.0,31951.0,33663.0,34104.0,33800.0,34241.0,25600.0
60.0,142.0,372.0,519.0,643.0,32595.0,33109.0,33380.0,33486.0,33757.0,29932.0
61.0,1153.0,579.0,1216.0,751.0,17960.0,19692.0,19864.0,19755.0,19927.0,17597.0
62.0,283.0,292.0,620.0,359.0,41242.0,41817.0,41884.0,42154.0,42221.0,28395.0
63.0,1247.0,1205.0,1252.0,1506.0,21674.0,24126.0,24427.0,24131.0,24432.0,14049.0
64.0,1345.0,351.0,1338.0,914.0,54129.0,55825.0,56388.0,55818.0,56381.0,45132.0
65.0,1946.0,1749.0,1946.0,3071.0,50598.0,54293.0,55615.0,54293.0,55615.0,37023.0
66.0,325.0,2983.0,325.0,3244.0,54765.0,58073.0,58334.0,58073.0,58334.0,33796.0
67.0,461.0,238.0,462.0,788.0,17794.0,18493.0,19043.0,18494.0,19044.0,12033.0
68.0,4093.0,166.0,4665.0,166.0,19442.0,23701.0,23701.0,24273.0,24273.0,13439.0
69.0,877.0,481.0,877.0,481.0,22795.0,24153.0,24153.0,24153.0,24153.0,29020.0
70.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,27936.0
71.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35899.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18703.0
73.0,1628.0,486.0,1659.0,586.0,9322.0,11436.0,11536.0,11467.0,11567.0,12117.0
74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33212.0
75.0,59.0,375.0,594.0,375.0,28029.0,28463.0,28463.0,28998.0,28998.0,30938.0
76.0,675.0,1656.0,2994.0,2015.0,26974.0,29305.0,29664.0,31624.0,31983.0,21935.0
77.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,975.0
78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,96040.0
79.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,961.0
80.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4899.0
81.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12819.0
82.0,339.0,604.0,1345.0,604.0,65165.0,66108.0,66108.0,67114.0,67114.0,55294.0
83.0,590.0,373.0,590.0,1304.0,85113.0,86076.0,87007.0,86076.0,87007.0,69435.0
84.0,1037.0,1003.0,1132.0,2244.0,29571.0,31611.0,32852.0,31706.0,32947.0,20843.0
85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,714.0
86.0,774.0,69.0,801.0,69.0,4083.0,4926.0,4926.0,4953.0,4953.0,3790.0
87.0,565.0,1287.0,635.0,2013.0,79314.0,81166.0,81892.0,81236.0,81962.0,63227.0
88.0,1007.0,1346.0,1007.0,1340.0,8627.0,10980.0,10974.0,10980.0,10974.0,8830.0
89.0,1190.0,878.0,2925.0,878.0,13971.0,16039.0,16039.0,17774.0,17774.0,10880.0
90.0,241.0,72.0,241.0,49.0,14132.0,14445.0,14422.0,14445.0,14422.0,15898.0
91.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20192.0
