OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,25680.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13115.0
2.0,643.0,3556.0,820.0,1086.0,52428.0,56627.0,54157.0,56804.0,54334.0,30895.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,46471.0
4.0,468.0,1128.0,469.0,1542.0,26996.0,28592.0,29006.0,28593.0,29007.0,36196.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41896.0
6.0,373.0,169.0,373.0,301.0,61538.0,62080.0,62212.0,62080.0,62212.0,37345.0
7.0,170.0,424.0,392.0,546.0,12193.0,12787.0,12909.0,13009.0,13131.0,11750.0
8.0,282.0,120.0,562.0,120.0,1928.0,2330.0,2330.0,2610.0,2610.0,2242.0
9.0,262.0,309.0,628.0,385.0,13007.0,13578.0,13654.0,13944.0,14020.0,11236.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,39504.0
11.0,404.0,138.0,532.0,138.0,8042.0,8584.0,8584.0,8712.0,8712.0,13333.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20661.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5913.0
14.0,399.0,221.0,399.0,282.0,23957.0,24577.0,24638.0,24577.0,24638.0,22117.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1616.0
16.0,1449.0,295.0,2096.0,971.0,10064.0,11808.0,12484.0,12455.0,13131.0,12398.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16843.0
18.0,859.0,644.0,859.0,647.0,65912.0,67415.0,67418.0,67415.0,67418.0,31072.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1201.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35300.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8305.0
22.0,890.0,926.0,1090.0,1074.0,32938.0,34754.0,34902.0,34954.0,35102.0,37114.0
23.0,591.0,2071.0,598.0,2071.0,39999.0,42661.0,42661.0,42668.0,42668.0,17344.0
