OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,175.0,22.0,175.0,635.0,10693.0,10890.0,11503.0,10890.0,11503.0,9844.0
1.0,807.0,967.0,943.0,963.0,38950.0,40724.0,40720.0,40860.0,40856.0,39456.0
2.0,814.0,587.0,814.0,646.0,3526.0,4927.0,4986.0,4927.0,4986.0,4997.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2531.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23419.0
5.0,367.0,663.0,366.0,663.0,27317.0,28347.0,28347.0,28346.0,28346.0,26187.0
6.0,1981.0,181.0,2150.0,432.0,29771.0,31933.0,32184.0,32102.0,32353.0,32122.0
7.0,1019.0,463.0,1278.0,464.0,35319.0,36801.0,36802.0,37060.0,37061.0,9699.0
8.0,1049.0,422.0,1049.0,422.0,14794.0,16265.0,16265.0,16265.0,16265.0,16130.0
9.0,141.0,636.0,141.0,754.0,9145.0,9922.0,10040.0,9922.0,10040.0,8522.0
10.0,1457.0,520.0,1513.0,517.0,27455.0,29432.0,29429.0,29488.0,29485.0,21907.0
11.0,493.0,241.0,1029.0,241.0,5841.0,6575.0,6575.0,7111.0,7111.0,8796.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3795.0
13.0,3420.0,396.0,3467.0,399.0,31079.0,34895.0,34898.0,34942.0,34945.0,27543.0
14.0,1240.0,1572.0,1243.0,1576.0,34269.0,37081.0,37085.0,37084.0,37088.0,27486.0
15.0,626.0,1086.0,860.0,1123.0,9198.0,10910.0,10947.0,11144.0,11181.0,7176.0
16.0,806.0,1471.0,806.0,1471.0,8491.0,10768.0,10768.0,10768.0,10768.0,8629.0
17.0,1241.0,1652.0,1241.0,1658.0,10567.0,13460.0,13466.0,13460.0,13466.0,6613.0
18.0,254.0,285.0,254.0,285.0,16605.0,17144.0,17144.0,17144.0,17144.0,16459.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1831.0
20.0,1527.0,78.0,1545.0,78.0,54609.0,56214.0,56214.0,56232.0,56232.0,46158.0
21.0,310.0,596.0,295.0,596.0,2740.0,3646.0,3646.0,3631.0,3631.0,3384.0
22.0,618.0,107.0,618.0,64.0,44545.0,45270.0,45227.0,45270.0,45227.0,35018.0
23.0,189.0,194.0,189.0,195.0,19101.0,19484.0,19485.0,19484.0,19485.0,23691.0
