OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,1108.0,317.0,1108.0,280.0,21136.0,22561.0,22524.0,22561.0,22524.0,21180.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,39938.0
2.0,164.0,469.0,164.0,469.0,11638.0,12271.0,12271.0,12271.0,12271.0,9127.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32577.0
4.0,53.0,1158.0,9.0,1575.0,13438.0,14649.0,15066.0,14605.0,15022.0,13843.0
5.0,1109.0,1619.0,1109.0,1209.0,4316.0,7044.0,6634.0,7044.0,6634.0,6316.0
6.0,1134.0,289.0,2912.0,1889.0,37989.0,39412.0,41012.0,41190.0,42790.0,34805.0
7.0,727.0,430.0,1115.0,439.0,9231.0,10388.0,10397.0,10776.0,10785.0,10077.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49727.0
9.0,705.0,1963.0,705.0,2979.0,18135.0,20803.0,21819.0,20803.0,21819.0,19104.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11903.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41357.0
12.0,479.0,568.0,479.0,568.0,27100.0,28147.0,28147.0,28147.0,28147.0,29412.0
13.0,771.0,366.0,774.0,393.0,33510.0,34647.0,34674.0,34650.0,34677.0,18197.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5065.0
15.0,166.0,854.0,166.0,854.0,4783.0,5803.0,5803.0,5803.0,5803.0,5396.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,38078.0
17.0,873.0,297.0,873.0,297.0,2092.0,3262.0,3262.0,3262.0,3262.0,3232.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12403.0
19.0,2174.0,643.0,2184.0,643.0,24969.0,27786.0,27786.0,27796.0,27796.0,25749.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21671.0
21.0,195.0,84.0,189.0,84.0,1132.0,1411.0,1411.0,1405.0,1405.0,1593.0
22.0,603.0,322.0,603.0,651.0,29879.0,30804.0,31133.0,30804.0,31133.0,25609.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32623.0
24.0,350.0,119.0,350.0,123.0,7577.0,8046.0,8050.0,8046.0,8050.0,5214.0
25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13923.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,70469.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31016.0
