OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22075.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49365.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,60247.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23273.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,81255.0
5.0,373.0,1661.0,373.0,2060.0,21121.0,23155.0,23554.0,23155.0,23554.0,22164.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16296.0
7.0,192.0,261.0,192.0,410.0,15263.0,15716.0,15865.0,15716.0,15865.0,17301.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11296.0
9.0,239.0,480.0,510.0,480.0,42845.0,43564.0,43564.0,43835.0,43835.0,27889.0
10.0,817.0,279.0,720.0,279.0,10675.0,11771.0,11771.0,11674.0,11674.0,6530.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24438.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,39566.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,47048.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15241.0
15.0,1149.0,1407.0,1149.0,1284.0,14138.0,16694.0,16571.0,16694.0,16571.0,12618.0
16.0,360.0,539.0,577.0,3544.0,24437.0,25336.0,28341.0,25553.0,28558.0,16942.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32373.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19040.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24938.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,54751.0
21.0,572.0,114.0,572.0,114.0,16946.0,17632.0,17632.0,17632.0,17632.0,9824.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,80081.0
23.0,238.0,146.0,276.0,937.0,9952.0,10336.0,11127.0,10374.0,11165.0,7504.0
24.0,662.0,1113.0,3074.0,1200.0,14091.0,15866.0,15953.0,18278.0,18365.0,8057.0
25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48484.0
26.0,1547.0,963.0,2398.0,3255.0,17145.0,19655.0,21947.0,20506.0,22798.0,17195.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,28245.0
28.0,290.0,564.0,291.0,804.0,23314.0,24168.0,24408.0,24169.0,24409.0,15557.0
29.0,305.0,150.0,542.0,150.0,8328.0,8783.0,8783.0,9020.0,9020.0,11433.0
30.0,564.0,1545.0,633.0,1969.0,5399.0,7508.0,7932.0,7577.0,8001.0,7239.0
31.0,1371.0,65.0,1985.0,46.0,5215.0,6651.0,6632.0,7265.0,7246.0,4884.0
32.0,631.0,1160.0,788.0,3698.0,31381.0,33172.0,35710.0,33329.0,35867.0,18208.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19060.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24672.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41418.0
36.0,1355.0,874.0,1365.0,1018.0,15747.0,17976.0,18120.0,17986.0,18130.0,15238.0
37.0,388.0,403.0,745.0,403.0,14328.0,15119.0,15119.0,15476.0,15476.0,13344.0
38.0,425.0,174.0,750.0,325.0,8574.0,9173.0,9324.0,9498.0,9649.0,8666.0
39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22254.0
40.0,993.0,413.0,993.0,916.0,27370.0,28776.0,29279.0,28776.0,29279.0,30101.0
41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,60106.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,27390.0
43.0,337.0,779.0,604.0,779.0,4218.0,5334.0,5334.0,5601.0,5601.0,5248.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41931.0
45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,38321.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24808.0
47.0,673.0,460.0,969.0,1225.0,16992.0,18125.0,18890.0,18421.0,19186.0,18441.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,33984.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22838.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37734.0
51.0,439.0,478.0,679.0,559.0,9186.0,10103.0,10184.0,10343.0,10424.0,5116.0
52.0,48.0,642.0,34.0,638.0,3521.0,4211.0,4207.0,4197.0,4193.0,4077.0
53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35458.0
54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,54578.0
55.0,1750.0,1072.0,2161.0,1072.0,11418.0,14240.0,14240.0,14651.0,14651.0,12260.0
56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,47855.0
57.0,1597.0,1285.0,1596.0,1932.0,41900.0,44782.0,45429.0,44781.0,45428.0,36316.0
58.0,556.0,285.0,556.0,285.0,24631.0,25472.0,25472.0,25472.0,25472.0,24355.0
59.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21071.0
60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,29263.0
61.0,1224.0,1062.0,1409.0,1062.0,15587.0,17873.0,17873.0,18058.0,18058.0,12836.0
62.0,141.0,447.0,322.0,547.0,8443.0,9031.0,9131.0,9212.0,9312.0,8882.0
63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9751.0
64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16647.0
65.0,189.0,204.0,374.0,184.0,12545.0,12938.0,12918.0,13123.0,13103.0,10950.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21048.0
67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,55863.0
68.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41645.0
69.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18910.0
70.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20907.0
71.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37637.0
72.0,497.0,558.0,916.0,558.0,5434.0,6489.0,6489.0,6908.0,6908.0,5716.0
73.0,1046.0,679.0,1256.0,1187.0,1856.0,3581.0,4089.0,3791.0,4299.0,3150.0
74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49016.0
75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10801.0
76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19430.0
77.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36547.0
78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,26299.0
79.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31598.0
80.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18609.0
81.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,813.0
82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17055.0
83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11474.0
84.0,760.0,781.0,1757.0,781.0,50920.0,52461.0,52461.0,53458.0,53458.0,46278.0
85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,43770.0
86.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15371.0
87.0,417.0,212.0,648.0,212.0,8971.0,9600.0,9600.0,9831.0,9831.0,9682.0
88.0,488.0,112.0,488.0,112.0,36334.0,36934.0,36934.0,36934.0,36934.0,23826.0
89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16807.0
