OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,452.0,538.0,621.0,637.0,10109.0,11099.0,11198.0,11268.0,11367.0,16057.0
1.0,278.0,241.0,351.0,248.0,28123.0,28642.0,28649.0,28715.0,28722.0,29932.0
2.0,939.0,512.0,939.0,512.0,10200.0,11651.0,11651.0,11651.0,11651.0,14255.0
3.0,563.0,512.0,589.0,512.0,73934.0,75009.0,75009.0,75035.0,75035.0,60502.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,25601.0
5.0,197.0,354.0,197.0,810.0,8320.0,8871.0,9327.0,8871.0,9327.0,7875.0
6.0,1344.0,93.0,1321.0,93.0,41054.0,42491.0,42491.0,42468.0,42468.0,46940.0
7.0,223.0,1060.0,223.0,1103.0,52347.0,53630.0,53673.0,53630.0,53673.0,42688.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12787.0
9.0,279.0,388.0,367.0,388.0,36029.0,36696.0,36696.0,36784.0,36784.0,32157.0
10.0,722.0,313.0,719.0,407.0,14156.0,15191.0,15285.0,15188.0,15282.0,14320.0
11.0,395.0,199.0,395.0,296.0,17335.0,17929.0,18026.0,17929.0,18026.0,16325.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,75002.0
13.0,1700.0,793.0,1704.0,793.0,25031.0,27524.0,27524.0,27528.0,27528.0,19223.0
14.0,3314.0,1122.0,3737.0,1301.0,15377.0,19813.0,19992.0,20236.0,20415.0,16748.0
15.0,1317.0,196.0,1251.0,196.0,62534.0,64047.0,64047.0,63981.0,63981.0,62037.0
16.0,1660.0,291.0,1850.0,908.0,6907.0,8858.0,9475.0,9048.0,9665.0,7575.0
17.0,1117.0,427.0,1117.0,483.0,28988.0,30532.0,30588.0,30532.0,30588.0,22257.0
18.0,835.0,70.0,835.0,70.0,14635.0,15540.0,15540.0,15540.0,15540.0,9365.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11297.0
20.0,793.0,251.0,869.0,251.0,12026.0,13070.0,13070.0,13146.0,13146.0,19766.0
21.0,676.0,610.0,678.0,950.0,18669.0,19955.0,20295.0,19957.0,20297.0,18431.0
22.0,406.0,205.0,588.0,251.0,129061.0,129672.0,129718.0,129854.0,129900.0,119843.0
23.0,103.0,2090.0,880.0,2090.0,23309.0,25502.0,25502.0,26279.0,26279.0,20896.0
24.0,224.0,68.0,223.0,68.0,7259.0,7551.0,7551.0,7550.0,7550.0,15393.0
25.0,510.0,1177.0,510.0,1177.0,926.0,2613.0,2613.0,2613.0,2613.0,2478.0
26.0,1269.0,227.0,1269.0,334.0,65897.0,67393.0,67500.0,67393.0,67500.0,70756.0
27.0,1354.0,1024.0,1354.0,1023.0,91312.0,93690.0,93689.0,93690.0,93689.0,68993.0
28.0,724.0,737.0,754.0,737.0,19582.0,21043.0,21043.0,21073.0,21073.0,18324.0
29.0,998.0,374.0,998.0,455.0,11594.0,12966.0,13047.0,12966.0,13047.0,10991.0
30.0,229.0,412.0,237.0,412.0,37985.0,38626.0,38626.0,38634.0,38634.0,37142.0
31.0,160.0,733.0,160.0,731.0,72293.0,73186.0,73184.0,73186.0,73184.0,39221.0
32.0,414.0,179.0,413.0,803.0,15026.0,15619.0,16243.0,15618.0,16242.0,16331.0
33.0,1503.0,167.0,1503.0,542.0,6085.0,7755.0,8130.0,7755.0,8130.0,5626.0
34.0,506.0,148.0,507.0,746.0,17768.0,18422.0,19020.0,18423.0,19021.0,17887.0
35.0,102.0,88.0,96.0,88.0,1157.0,1347.0,1347.0,1341.0,1341.0,1240.0
36.0,881.0,531.0,881.0,531.0,78183.0,79595.0,79595.0,79595.0,79595.0,70312.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,78582.0
38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15359.0
39.0,499.0,694.0,581.0,1487.0,11100.0,12293.0,13086.0,12375.0,13168.0,11678.0
40.0,292.0,155.0,293.0,155.0,5261.0,5708.0,5708.0,5709.0,5709.0,7516.0
41.0,778.0,585.0,848.0,1307.0,20586.0,21949.0,22671.0,22019.0,22741.0,20970.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3210.0
43.0,686.0,667.0,686.0,681.0,32960.0,34313.0,34327.0,34313.0,34327.0,31741.0
44.0,1345.0,401.0,1352.0,401.0,50532.0,52278.0,52278.0,52285.0,52285.0,37991.0
45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36288.0
46.0,607.0,521.0,608.0,778.0,35793.0,36921.0,37178.0,36922.0,37179.0,34904.0
47.0,122.0,136.0,122.0,393.0,16877.0,17135.0,17392.0,17135.0,17392.0,15479.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12984.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,83481.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22269.0
51.0,406.0,201.0,435.0,787.0,17002.0,17609.0,18195.0,17638.0,18224.0,16706.0
52.0,820.0,880.0,820.0,986.0,68069.0,69769.0,69875.0,69769.0,69875.0,67529.0
53.0,904.0,324.0,904.0,325.0,13397.0,14625.0,14626.0,14625.0,14626.0,17413.0
54.0,2015.0,573.0,2015.0,1022.0,15386.0,17974.0,18423.0,17974.0,18423.0,14312.0
55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,25742.0
56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,26820.0
57.0,650.0,782.0,983.0,782.0,5050.0,6482.0,6482.0,6815.0,6815.0,6637.0
58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,88413.0
59.0,473.0,1129.0,473.0,1127.0,6913.0,8515.0,8513.0,8515.0,8513.0,5397.0
60.0,195.0,470.0,195.0,470.0,64607.0,65272.0,65272.0,65272.0,65272.0,41720.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,50230.0
62.0,348.0,549.0,348.0,550.0,10136.0,11033.0,11034.0,11033.0,11034.0,10055.0
63.0,3324.0,162.0,3696.0,631.0,33520.0,37006.0,37475.0,37378.0,37847.0,28141.0
64.0,1458.0,62.0,1461.0,60.0,1220.0,2740.0,2738.0,2743.0,2741.0,2733.0
65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,919.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,424.0
67.0,1052.0,155.0,1121.0,155.0,15750.0,16957.0,16957.0,17026.0,17026.0,18493.0
68.0,403.0,439.0,450.0,568.0,2098.0,2940.0,3069.0,2987.0,3116.0,2543.0
69.0,344.0,131.0,408.0,709.0,23191.0,23666.0,24244.0,23730.0,24308.0,24752.0
70.0,937.0,1481.0,946.0,1464.0,40959.0,43377.0,43360.0,43386.0,43369.0,41756.0
71.0,611.0,568.0,611.0,573.0,25154.0,26333.0,26338.0,26333.0,26338.0,24647.0
72.0,528.0,931.0,600.0,935.0,34161.0,35620.0,35624.0,35692.0,35696.0,26820.0
73.0,1183.0,722.0,1187.0,2983.0,16922.0,18827.0,21088.0,18831.0,21092.0,17625.0
74.0,246.0,351.0,246.0,346.0,9958.0,10555.0,10550.0,10555.0,10550.0,13994.0
75.0,836.0,81.0,836.0,239.0,5627.0,6544.0,6702.0,6544.0,6702.0,6606.0
76.0,129.0,71.0,129.0,55.0,16785.0,16985.0,16969.0,16985.0,16969.0,13414.0
