OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,322.0,609.0,324.0,625.0,16060.0,16991.0,17007.0,16993.0,17009.0,12816.0
1.0,682.0,41.0,677.0,58.0,11441.0,12164.0,12181.0,12159.0,12176.0,12625.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17220.0
3.0,2829.0,153.0,3043.0,154.0,695.0,3677.0,3678.0,3891.0,3892.0,3412.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,27371.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9254.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,14202.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15824.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41480.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3873.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,486.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34733.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5039.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11286.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23695.0
15.0,632.0,1161.0,632.0,1117.0,8354.0,10147.0,10103.0,10147.0,10103.0,9232.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3523.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20828.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15890.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34768.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,29886.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,45801.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,52171.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1774.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,47178.0
25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20511.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23975.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,11126.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,53975.0
29.0,1068.0,98.0,1126.0,98.0,10762.0,11928.0,11928.0,11986.0,11986.0,8529.0
30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,26847.0
31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,38127.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9314.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,22457.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10492.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13523.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4013.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19483.0
38.0,1133.0,351.0,1133.0,634.0,5728.0,7212.0,7495.0,7212.0,7495.0,6631.0
39.0,1568.0,259.0,1568.0,265.0,9325.0,11152.0,11158.0,11152.0,11158.0,9746.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34604.0
41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15925.0
42.0,1822.0,450.0,2234.0,453.0,24386.0,26658.0,26661.0,27070.0,27073.0,12100.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,40617.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13199.0
45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,30184.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,28696.0
47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12356.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41073.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37101.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36570.0
51.0,661.0,956.0,748.0,956.0,21015.0,22632.0,22632.0,22719.0,22719.0,15589.0
52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37924.0
