OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,36325.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,29075.0
2.0,2592.0,29.0,2805.0,28.0,32920.0,35541.0,35540.0,35754.0,35753.0,16770.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,28221.0
4.0,519.0,113.0,519.0,113.0,7820.0,8452.0,8452.0,8452.0,8452.0,10351.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,56677.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31183.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24337.0
8.0,1251.0,54.0,1506.0,54.0,8133.0,9438.0,9438.0,9693.0,9693.0,3590.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,685.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13350.0
11.0,1567.0,682.0,1545.0,978.0,771.0,3020.0,3316.0,2998.0,3294.0,3168.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,30693.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,7332.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34549.0
15.0,1320.0,1319.0,1680.0,1329.0,7289.0,9928.0,9938.0,10288.0,10298.0,7158.0
16.0,1149.0,125.0,1212.0,125.0,28243.0,29517.0,29517.0,29580.0,29580.0,16739.0
17.0,1102.0,188.0,1102.0,265.0,17969.0,19259.0,19336.0,19259.0,19336.0,11163.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41081.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2555.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13378.0
21.0,957.0,8642.0,1145.0,8037.0,4938.0,14537.0,13932.0,14725.0,14120.0,15616.0
22.0,472.0,509.0,472.0,646.0,6901.0,7882.0,8019.0,7882.0,8019.0,6521.0
