OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,3310.0,1902.0,3529.0,2603.0,5774.0,10986.0,11687.0,11205.0,11906.0,9127.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12312.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,23841.0
3.0,1046.0,746.0,1242.0,746.0,22361.0,24153.0,24153.0,24349.0,24349.0,20772.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3452.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,38767.0
6.0,2765.0,1790.0,2793.0,1790.0,21845.0,26400.0,26400.0,26428.0,26428.0,15383.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9191.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5688.0
9.0,657.0,549.0,657.0,630.0,23021.0,24227.0,24308.0,24227.0,24308.0,17672.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4785.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19434.0
12.0,474.0,922.0,474.0,922.0,18882.0,20278.0,20278.0,20278.0,20278.0,15034.0
13.0,1311.0,613.0,1397.0,613.0,15110.0,17034.0,17034.0,17120.0,17120.0,13955.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24129.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,34771.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2683.0
17.0,1711.0,347.0,1737.0,347.0,16191.0,18249.0,18249.0,18275.0,18275.0,15114.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18888.0
19.0,489.0,1901.0,658.0,2241.0,7402.0,9792.0,10132.0,9961.0,10301.0,8646.0
20.0,1177.0,525.0,1238.0,525.0,10512.0,12214.0,12214.0,12275.0,12275.0,10770.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19906.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10005.0
23.0,1153.0,943.0,1156.0,943.0,30364.0,32460.0,32460.0,32463.0,32463.0,25810.0
24.0,209.0,256.0,209.0,256.0,18132.0,18597.0,18597.0,18597.0,18597.0,18407.0
25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9884.0
26.0,1035.0,174.0,1657.0,174.0,10852.0,12061.0,12061.0,12683.0,12683.0,10002.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2889.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15859.0
29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,31362.0
30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,41282.0
31.0,1687.0,2137.0,1742.0,2922.0,21822.0,25646.0,26431.0,25701.0,26486.0,21594.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3507.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19342.0
34.0,1970.0,1169.0,2164.0,1571.0,27112.0,30251.0,30653.0,30445.0,30847.0,24926.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5560.0
