OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,559.0,532.0,1287.0,574.0,13841.0,14932.0,14974.0,15660.0,15702.0,13510.0
1.0,340.0,600.0,340.0,592.0,29402.0,30342.0,30334.0,30342.0,30334.0,28201.0
2.0,491.0,243.0,491.0,315.0,5523.0,6257.0,6329.0,6257.0,6329.0,5967.0
3.0,1175.0,129.0,1523.0,86.0,1776.0,3080.0,3037.0,3428.0,3385.0,2940.0
4.0,897.0,203.0,1020.0,202.0,13832.0,14932.0,14931.0,15055.0,15054.0,14707.0
5.0,169.0,1155.0,343.0,1155.0,10207.0,11531.0,11531.0,11705.0,11705.0,11648.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,24875.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,50345.0
8.0,191.0,203.0,1022.0,202.0,616.0,1010.0,1009.0,1841.0,1840.0,1682.0
9.0,348.0,378.0,374.0,375.0,17880.0,18606.0,18603.0,18632.0,18629.0,14134.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,834.0
11.0,647.0,373.0,647.0,372.0,19675.0,20695.0,20694.0,20695.0,20694.0,18272.0
12.0,346.0,656.0,758.0,656.0,6327.0,7329.0,7329.0,7741.0,7741.0,5107.0
13.0,1400.0,821.0,2033.0,1778.0,11262.0,13483.0,14440.0,14116.0,15073.0,21000.0
14.0,714.0,332.0,807.0,246.0,19188.0,20234.0,20148.0,20327.0,20241.0,15990.0
15.0,1777.0,594.0,2546.0,594.0,35467.0,37838.0,37838.0,38607.0,38607.0,22658.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,29267.0
17.0,799.0,303.0,809.0,303.0,15965.0,17067.0,17067.0,17077.0,17077.0,15832.0
18.0,913.0,1536.0,926.0,3290.0,12036.0,14485.0,16239.0,14498.0,16252.0,9787.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3424.0
20.0,1410.0,227.0,1462.0,2950.0,20401.0,22038.0,24761.0,22090.0,24813.0,17712.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,20356.0
22.0,367.0,114.0,764.0,321.0,35182.0,35663.0,35870.0,36060.0,36267.0,28674.0
23.0,1299.0,813.0,1441.0,813.0,24872.0,26984.0,26984.0,27126.0,27126.0,20188.0
24.0,584.0,276.0,859.0,952.0,9209.0,10069.0,10745.0,10344.0,11020.0,10251.0
25.0,2066.0,283.0,2544.0,283.0,14180.0,16529.0,16529.0,17007.0,17007.0,13378.0
26.0,1137.0,451.0,1137.0,733.0,3120.0,4708.0,4990.0,4708.0,4990.0,4955.0
27.0,1603.0,233.0,1589.0,1210.0,28325.0,30161.0,31138.0,30147.0,31124.0,21818.0
28.0,661.0,470.0,661.0,1371.0,49859.0,50990.0,51891.0,50990.0,51891.0,17478.0
29.0,828.0,921.0,828.0,920.0,15757.0,17506.0,17505.0,17506.0,17505.0,15866.0
30.0,470.0,1646.0,823.0,1691.0,10899.0,13015.0,13060.0,13368.0,13413.0,13243.0
31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,46741.0
32.0,413.0,2017.0,811.0,3110.0,9839.0,12269.0,13362.0,12667.0,13760.0,13666.0
33.0,615.0,1089.0,796.0,1768.0,17826.0,19530.0,20209.0,19711.0,20390.0,26088.0
34.0,1230.0,1367.0,1230.0,2712.0,28888.0,31485.0,32830.0,31485.0,32830.0,23581.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,32464.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,37402.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2539.0
38.0,320.0,206.0,315.0,212.0,9844.0,10370.0,10376.0,10365.0,10371.0,11084.0
