OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,242.0,495.0,187.0,872.0,23571.0,24308.0,24685.0,24253.0,24630.0,27561.0
1.0,437.0,214.0,449.0,1942.0,5270.0,5921.0,7649.0,5933.0,7661.0,6768.0
2.0,194.0,269.0,410.0,1180.0,14194.0,14657.0,15568.0,14873.0,15784.0,13910.0
3.0,69.0,1186.0,745.0,1183.0,3605.0,4860.0,4857.0,5536.0,5533.0,4700.0
4.0,106.0,213.0,106.0,175.0,4919.0,5238.0,5200.0,5238.0,5200.0,4180.0
5.0,468.0,1671.0,470.0,1687.0,39479.0,41618.0,41634.0,41620.0,41636.0,32431.0
6.0,249.0,1160.0,249.0,1275.0,37349.0,38758.0,38873.0,38758.0,38873.0,39728.0
7.0,207.0,956.0,353.0,1031.0,2593.0,3756.0,3831.0,3902.0,3977.0,5074.0
8.0,1715.0,1142.0,1802.0,1588.0,14338.0,17195.0,17641.0,17282.0,17728.0,12992.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13530.0
10.0,230.0,151.0,434.0,150.0,50945.0,51326.0,51325.0,51530.0,51529.0,43460.0
11.0,204.0,1339.0,204.0,1362.0,11398.0,12941.0,12964.0,12941.0,12964.0,8220.0
12.0,1399.0,1234.0,1431.0,1234.0,61067.0,63700.0,63700.0,63732.0,63732.0,52137.0
13.0,236.0,2895.0,234.0,2938.0,52505.0,55636.0,55679.0,55634.0,55677.0,49480.0
14.0,480.0,484.0,480.0,439.0,17489.0,18453.0,18408.0,18453.0,18408.0,17982.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,13879.0
16.0,1326.0,489.0,1433.0,807.0,26956.0,28771.0,29089.0,28878.0,29196.0,28334.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19910.0
18.0,261.0,438.0,261.0,541.0,18452.0,19151.0,19254.0,19151.0,19254.0,15366.0
19.0,327.0,1080.0,332.0,2193.0,86317.0,87724.0,88837.0,87729.0,88842.0,55525.0
20.0,678.0,2222.0,983.0,2229.0,17193.0,20093.0,20100.0,20398.0,20405.0,16967.0
21.0,848.0,336.0,1396.0,1264.0,14700.0,15884.0,16812.0,16432.0,17360.0,10399.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,66979.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,35882.0
24.0,218.0,417.0,242.0,387.0,24067.0,24702.0,24672.0,24726.0,24696.0,19680.0
25.0,1003.0,1691.0,1003.0,1691.0,43242.0,45936.0,45936.0,45936.0,45936.0,40235.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2768.0
27.0,147.0,548.0,147.0,871.0,4128.0,4823.0,5146.0,4823.0,5146.0,3693.0
28.0,1771.0,395.0,1781.0,466.0,26806.0,28972.0,29043.0,28982.0,29053.0,21509.0
29.0,694.0,236.0,950.0,236.0,30897.0,31827.0,31827.0,32083.0,32083.0,21570.0
30.0,1767.0,137.0,1564.0,137.0,28602.0,30506.0,30506.0,30303.0,30303.0,29737.0
31.0,80.0,725.0,80.0,1405.0,7969.0,8774.0,9454.0,8774.0,9454.0,7311.0
32.0,107.0,1369.0,107.0,1730.0,8852.0,10328.0,10689.0,10328.0,10689.0,5835.0
33.0,337.0,1642.0,337.0,1638.0,24299.0,26278.0,26274.0,26278.0,26274.0,23553.0
34.0,372.0,252.0,372.0,342.0,8503.0,9127.0,9217.0,9127.0,9217.0,8113.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,19416.0
36.0,79.0,246.0,79.0,366.0,23465.0,23790.0,23910.0,23790.0,23910.0,26782.0
37.0,1129.0,102.0,1468.0,102.0,16838.0,18069.0,18069.0,18408.0,18408.0,18368.0
38.0,563.0,1827.0,678.0,1790.0,0.0,2390.0,2353.0,2505.0,2468.0,2249.0
39.0,243.0,522.0,2637.0,546.0,36117.0,36882.0,36906.0,39276.0,39300.0,38678.0
40.0,722.0,652.0,722.0,652.0,22522.0,23896.0,23896.0,23896.0,23896.0,26323.0
41.0,946.0,342.0,946.0,342.0,40472.0,41760.0,41760.0,41760.0,41760.0,33382.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.0
43.0,225.0,337.0,872.0,336.0,14504.0,15066.0,15065.0,15713.0,15712.0,13605.0
44.0,1066.0,799.0,2423.0,799.0,40057.0,41922.0,41922.0,43279.0,43279.0,22783.0
45.0,354.0,965.0,371.0,751.0,62822.0,64141.0,63927.0,64158.0,63944.0,46683.0
46.0,384.0,419.0,384.0,415.0,13596.0,14399.0,14395.0,14399.0,14395.0,14366.0
47.0,1129.0,290.0,1715.0,914.0,24956.0,26375.0,26999.0,26961.0,27585.0,28571.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,8542.0
49.0,133.0,944.0,134.0,944.0,1726.0,2803.0,2803.0,2804.0,2804.0,2922.0
50.0,711.0,196.0,711.0,196.0,28457.0,29364.0,29364.0,29364.0,29364.0,16590.0
51.0,209.0,1479.0,209.0,3266.0,28337.0,30025.0,31812.0,30025.0,31812.0,18607.0
52.0,343.0,274.0,361.0,274.0,3344.0,3961.0,3961.0,3979.0,3979.0,3814.0
53.0,1476.0,2063.0,1481.0,5015.0,7250.0,10789.0,13741.0,10794.0,13746.0,12055.0
54.0,1563.0,668.0,1578.0,874.0,8530.0,10761.0,10967.0,10776.0,10982.0,5392.0
55.0,150.0,417.0,150.0,897.0,8407.0,8974.0,9454.0,8974.0,9454.0,9098.0
56.0,1161.0,214.0,1190.0,458.0,11568.0,12943.0,13187.0,12972.0,13216.0,11956.0
57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17070.0
58.0,253.0,488.0,868.0,488.0,8507.0,9248.0,9248.0,9863.0,9863.0,9106.0
59.0,961.0,219.0,1144.0,219.0,9422.0,10602.0,10602.0,10785.0,10785.0,9165.0
60.0,499.0,685.0,499.0,1955.0,29457.0,30641.0,31911.0,30641.0,31911.0,20711.0
61.0,1737.0,791.0,1751.0,791.0,37674.0,40202.0,40202.0,40216.0,40216.0,24873.0
62.0,937.0,124.0,936.0,554.0,4686.0,5747.0,6177.0,5746.0,6176.0,5066.0
63.0,263.0,105.0,419.0,105.0,11852.0,12220.0,12220.0,12376.0,12376.0,11068.0
64.0,722.0,1509.0,723.0,1912.0,32619.0,34850.0,35253.0,34851.0,35254.0,36264.0
65.0,938.0,354.0,939.0,354.0,24940.0,26232.0,26232.0,26233.0,26233.0,13935.0
66.0,317.0,107.0,458.0,478.0,2297.0,2721.0,3092.0,2862.0,3233.0,3222.0
67.0,323.0,1612.0,454.0,1667.0,23720.0,25655.0,25710.0,25786.0,25841.0,23449.0
68.0,678.0,648.0,975.0,649.0,1807.0,3133.0,3134.0,3430.0,3431.0,2294.0
69.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,47554.0
70.0,751.0,268.0,717.0,621.0,5180.0,6199.0,6552.0,6165.0,6518.0,5244.0
71.0,1040.0,1089.0,1040.0,1124.0,5725.0,7854.0,7889.0,7854.0,7889.0,5694.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,15930.0
73.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1655.0
74.0,273.0,345.0,641.0,328.0,1605.0,2223.0,2206.0,2591.0,2574.0,2601.0
75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,21854.0
76.0,494.0,255.0,492.0,255.0,2933.0,3682.0,3682.0,3680.0,3680.0,3643.0
77.0,1638.0,506.0,2834.0,514.0,17931.0,20075.0,20083.0,21271.0,21279.0,19755.0
78.0,652.0,2846.0,765.0,2035.0,27753.0,31251.0,30440.0,31364.0,30553.0,25572.0
79.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2027.0
80.0,2222.0,175.0,2221.0,175.0,74213.0,76610.0,76610.0,76609.0,76609.0,51207.0
81.0,404.0,618.0,701.0,1355.0,1069.0,2091.0,2828.0,2388.0,3125.0,2503.0
82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3324.0
83.0,191.0,138.0,191.0,138.0,1697.0,2026.0,2026.0,2026.0,2026.0,1993.0
