OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1232.0
1.0,99.0,1154.0,52.0,132.0,5305.0,6558.0,5536.0,6511.0,5489.0,1372.0
2.0,1077.0,454.0,177.0,80.0,595.0,2126.0,1752.0,1226.0,852.0,422.0
3.0,210.0,90.0,29.0,17.0,2296.0,2596.0,2523.0,2415.0,2342.0,1030.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,220.0
5.0,1010.0,318.0,217.0,92.0,3557.0,4885.0,4659.0,4092.0,3866.0,949.0
6.0,282.0,646.0,93.0,210.0,3291.0,4219.0,3783.0,4030.0,3594.0,1033.0
7.0,568.0,127.0,99.0,71.0,2172.0,2867.0,2811.0,2398.0,2342.0,881.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1135.0
9.0,564.0,89.0,142.0,64.0,3119.0,3772.0,3747.0,3350.0,3325.0,596.0
10.0,475.0,160.0,91.0,17.0,8268.0,8903.0,8760.0,8519.0,8376.0,1621.0
11.0,690.0,1113.0,187.0,340.0,4200.0,6003.0,5230.0,5500.0,4727.0,1243.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,452.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,799.0
14.0,1019.0,99.0,149.0,42.0,6037.0,7155.0,7098.0,6285.0,6228.0,1839.0
15.0,227.0,377.0,89.0,108.0,4816.0,5420.0,5151.0,5282.0,5013.0,1075.0
16.0,197.0,75.0,221.0,179.0,2124.0,2396.0,2500.0,2420.0,2524.0,1045.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,527.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,318.0
19.0,225.0,366.0,77.0,59.0,4011.0,4602.0,4295.0,4454.0,4147.0,661.0
20.0,1459.0,233.0,315.0,71.0,4180.0,5872.0,5710.0,4728.0,4566.0,1204.0
21.0,478.0,591.0,180.0,210.0,2267.0,3336.0,2955.0,3038.0,2657.0,981.0
22.0,96.0,248.0,51.0,43.0,2502.0,2846.0,2641.0,2801.0,2596.0,999.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,343.0
24.0,701.0,207.0,142.0,103.0,2026.0,2934.0,2830.0,2375.0,2271.0,582.0
25.0,529.0,205.0,109.0,150.0,3571.0,4305.0,4250.0,3885.0,3830.0,1291.0
26.0,707.0,197.0,93.0,62.0,331.0,1235.0,1100.0,621.0,486.0,298.0
27.0,1770.0,241.0,425.0,150.0,7880.0,9891.0,9800.0,8546.0,8455.0,895.0
28.0,567.0,314.0,170.0,64.0,3521.0,4402.0,4152.0,4005.0,3755.0,1046.0
29.0,570.0,308.0,309.0,96.0,2354.0,3232.0,3020.0,2971.0,2759.0,1418.0
30.0,406.0,2893.0,95.0,361.0,9262.0,12561.0,10029.0,12250.0,9718.0,1134.0
31.0,50.0,655.0,10.0,174.0,3194.0,3899.0,3418.0,3859.0,3378.0,1081.0
32.0,413.0,343.0,115.0,58.0,588.0,1344.0,1059.0,1046.0,761.0,363.0
33.0,754.0,652.0,165.0,108.0,6435.0,7841.0,7297.0,7252.0,6708.0,1592.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,973.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1674.0
36.0,94.0,224.0,121.0,132.0,480.0,798.0,706.0,825.0,733.0,424.0
37.0,261.0,147.0,80.0,27.0,1134.0,1542.0,1422.0,1361.0,1241.0,674.0
38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.0
39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1699.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,149.0
41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,654.0
42.0,627.0,100.0,125.0,27.0,2061.0,2788.0,2715.0,2286.0,2213.0,456.0
43.0,418.0,31.0,160.0,7.0,2549.0,2998.0,2974.0,2740.0,2716.0,989.0
44.0,776.0,685.0,201.0,100.0,723.0,2184.0,1599.0,1609.0,1024.0,542.0
45.0,460.0,96.0,97.0,40.0,6139.0,6695.0,6639.0,6332.0,6276.0,1211.0
46.0,1284.0,89.0,319.0,64.0,2111.0,3484.0,3459.0,2519.0,2494.0,652.0
47.0,1327.0,113.0,216.0,23.0,4125.0,5565.0,5475.0,4454.0,4364.0,823.0
48.0,770.0,265.0,188.0,251.0,1557.0,2592.0,2578.0,2010.0,1996.0,570.0
49.0,722.0,474.0,122.0,270.0,3389.0,4585.0,4381.0,3985.0,3781.0,778.0
50.0,310.0,152.0,75.0,185.0,721.0,1183.0,1216.0,948.0,981.0,642.0
51.0,812.0,443.0,167.0,216.0,6761.0,8016.0,7789.0,7371.0,7144.0,1892.0
