OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,151.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1486.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1859.0
3.0,86.0,386.0,20.0,120.0,472.0,944.0,678.0,878.0,612.0,394.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.0
5.0,799.0,2068.0,150.0,227.0,877.0,3744.0,1903.0,3095.0,1254.0,1006.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1301.0
7.0,757.0,776.0,121.0,128.0,1141.0,2674.0,2026.0,2038.0,1390.0,818.0
8.0,737.0,483.0,170.0,181.0,518.0,1738.0,1436.0,1171.0,869.0,629.0
9.0,339.0,436.0,86.0,95.0,2634.0,3409.0,3068.0,3156.0,2815.0,750.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1222.0
11.0,1342.0,166.0,277.0,61.0,154.0,1662.0,1557.0,597.0,492.0,305.0
12.0,204.0,674.0,40.0,730.0,1309.0,2187.0,2243.0,2023.0,2079.0,553.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,539.0
14.0,536.0,42.0,102.0,11.0,1178.0,1756.0,1725.0,1322.0,1291.0,328.0
15.0,285.0,871.0,121.0,310.0,6572.0,7728.0,7167.0,7564.0,7003.0,2351.0
16.0,181.0,222.0,44.0,154.0,2924.0,3327.0,3259.0,3190.0,3122.0,741.0
17.0,385.0,187.0,76.0,35.0,670.0,1242.0,1090.0,933.0,781.0,384.0
18.0,323.0,183.0,99.0,192.0,3353.0,3859.0,3868.0,3635.0,3644.0,1074.0
19.0,307.0,93.0,85.0,14.0,291.0,691.0,612.0,469.0,390.0,229.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1131.0
21.0,404.0,513.0,102.0,134.0,1931.0,2848.0,2469.0,2546.0,2167.0,1015.0
22.0,993.0,326.0,323.0,123.0,281.0,1600.0,1397.0,930.0,727.0,467.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,273.0
24.0,859.0,412.0,139.0,133.0,95.0,1366.0,1087.0,646.0,367.0,289.0
25.0,132.0,547.0,51.0,97.0,2195.0,2874.0,2424.0,2793.0,2343.0,733.0
26.0,35.0,181.0,13.0,74.0,2479.0,2695.0,2588.0,2673.0,2566.0,570.0
27.0,1895.0,1266.0,300.0,166.0,3012.0,6173.0,5073.0,4578.0,3478.0,1088.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,922.0
29.0,1101.0,323.0,259.0,127.0,2194.0,3618.0,3422.0,2776.0,2580.0,634.0
30.0,350.0,1446.0,89.0,259.0,3432.0,5228.0,4041.0,4967.0,3780.0,853.0
31.0,144.0,207.0,56.0,82.0,2533.0,2884.0,2759.0,2796.0,2671.0,807.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,195.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,876.0
35.0,407.0,295.0,110.0,63.0,178.0,880.0,648.0,583.0,351.0,299.0
36.0,1559.0,1661.0,203.0,276.0,2744.0,5964.0,4579.0,4608.0,3223.0,652.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,642.0
38.0,1006.0,445.0,197.0,160.0,598.0,2049.0,1764.0,1240.0,955.0,697.0
39.0,1040.0,94.0,226.0,25.0,2472.0,3606.0,3537.0,2792.0,2723.0,1002.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,753.0
41.0,298.0,356.0,68.0,47.0,2130.0,2784.0,2475.0,2554.0,2245.0,614.0
42.0,1060.0,329.0,226.0,111.0,1918.0,3307.0,3089.0,2473.0,2255.0,565.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,182.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1619.0
45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,170.0
46.0,1047.0,66.0,172.0,15.0,645.0,1758.0,1707.0,883.0,832.0,405.0
47.0,133.0,94.0,16.0,25.0,1915.0,2142.0,2073.0,2025.0,1956.0,443.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,619.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1282.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,843.0
51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2791.0
52.0,305.0,241.0,76.0,190.0,3782.0,4328.0,4277.0,4099.0,4048.0,1233.0
53.0,167.0,886.0,56.0,192.0,5757.0,6810.0,6116.0,6699.0,6005.0,2028.0
54.0,434.0,1191.0,91.0,306.0,3253.0,4878.0,3993.0,4535.0,3650.0,1448.0
55.0,204.0,205.0,60.0,80.0,1494.0,1903.0,1778.0,1759.0,1634.0,525.0
56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2112.0
57.0,981.0,439.0,209.0,76.0,6126.0,7546.0,7183.0,6774.0,6411.0,2155.0
58.0,706.0,453.0,99.0,81.0,660.0,1819.0,1447.0,1212.0,840.0,344.0
59.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1798.0
60.0,217.0,876.0,59.0,235.0,1596.0,2689.0,2048.0,2531.0,1890.0,786.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1876.0
62.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,414.0
63.0,1208.0,636.0,197.0,136.0,3466.0,5310.0,4810.0,4299.0,3799.0,939.0
64.0,421.0,382.0,215.0,103.0,4594.0,5397.0,5118.0,5191.0,4912.0,1241.0
65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2271.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.0
67.0,545.0,1.0,101.0,92.0,1618.0,2164.0,2255.0,1720.0,1811.0,458.0
68.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,757.0
69.0,299.0,124.0,69.0,76.0,1561.0,1984.0,1936.0,1754.0,1706.0,594.0
70.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0
71.0,341.0,180.0,75.0,198.0,349.0,870.0,888.0,604.0,622.0,437.0
72.0,654.0,566.0,156.0,127.0,3583.0,4803.0,4364.0,4305.0,3866.0,1164.0
73.0,77.0,33.0,125.0,12.0,1321.0,1431.0,1410.0,1479.0,1458.0,547.0
74.0,536.0,1365.0,126.0,296.0,428.0,2329.0,1260.0,1919.0,850.0,514.0
75.0,470.0,357.0,113.0,121.0,1914.0,2741.0,2505.0,2384.0,2148.0,889.0
76.0,693.0,188.0,215.0,219.0,209.0,1090.0,1121.0,612.0,643.0,380.0
77.0,116.0,373.0,56.0,61.0,3747.0,4236.0,3924.0,4176.0,3864.0,816.0
78.0,486.0,147.0,212.0,120.0,2280.0,2913.0,2886.0,2639.0,2612.0,1011.0
79.0,379.0,274.0,66.0,126.0,1861.0,2514.0,2366.0,2201.0,2053.0,686.0
80.0,893.0,299.0,166.0,81.0,6227.0,7419.0,7201.0,6692.0,6474.0,1462.0
81.0,1174.0,313.0,188.0,235.0,591.0,2078.0,2000.0,1092.0,1014.0,660.0
82.0,56.0,204.0,158.0,51.0,170.0,430.0,277.0,532.0,379.0,211.0
83.0,657.0,126.0,172.0,151.0,481.0,1264.0,1289.0,779.0,804.0,712.0
84.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1256.0
85.0,542.0,406.0,106.0,232.0,4454.0,5402.0,5228.0,4966.0,4792.0,1146.0
86.0,1733.0,1368.0,232.0,163.0,4930.0,8031.0,6826.0,6530.0,5325.0,964.0
87.0,271.0,298.0,137.0,85.0,4607.0,5176.0,4963.0,5042.0,4829.0,1217.0
88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2112.0
89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1115.0
90.0,893.0,373.0,168.0,200.0,3064.0,4330.0,4157.0,3605.0,3432.0,1363.0
91.0,965.0,319.0,153.0,104.0,3169.0,4453.0,4238.0,3641.0,3426.0,1012.0
92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2171.0
93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.0
94.0,983.0,472.0,163.0,181.0,5100.0,6555.0,6264.0,5735.0,5444.0,2064.0
95.0,216.0,197.0,48.0,101.0,3565.0,3978.0,3882.0,3810.0,3714.0,1127.0
96.0,640.0,485.0,174.0,280.0,1118.0,2243.0,2038.0,1777.0,1572.0,479.0
97.0,194.0,201.0,63.0,29.0,2705.0,3100.0,2928.0,2969.0,2797.0,940.0
98.0,232.0,372.0,86.0,121.0,1866.0,2470.0,2219.0,2324.0,2073.0,794.0
99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,995.0
100.0,276.0,791.0,110.0,213.0,1551.0,2618.0,2040.0,2452.0,1874.0,783.0
101.0,675.0,602.0,160.0,320.0,4628.0,5905.0,5623.0,5390.0,5108.0,1995.0
102.0,369.0,669.0,98.0,142.0,3299.0,4337.0,3810.0,4066.0,3539.0,803.0
103.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1130.0
104.0,323.0,1.0,72.0,99.0,233.0,557.0,655.0,306.0,404.0,325.0
105.0,459.0,396.0,116.0,53.0,6479.0,7334.0,6991.0,6991.0,6648.0,1344.0
106.0,160.0,1347.0,53.0,196.0,15899.0,17406.0,16255.0,17299.0,16148.0,1779.0
107.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,239.0
108.0,82.0,120.0,14.0,41.0,4144.0,4346.0,4267.0,4278.0,4199.0,1256.0
109.0,199.0,761.0,88.0,347.0,6426.0,7386.0,6972.0,7275.0,6861.0,2409.0
110.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0
111.0,164.0,686.0,98.0,284.0,5048.0,5898.0,5496.0,5832.0,5430.0,1232.0
112.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0
113.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,225.0
114.0,180.0,228.0,94.0,74.0,4870.0,5278.0,5124.0,5192.0,5038.0,1220.0
115.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,697.0
116.0,1061.0,183.0,173.0,50.0,2795.0,4039.0,3906.0,3151.0,3018.0,1312.0
117.0,518.0,151.0,191.0,38.0,1424.0,2093.0,1980.0,1766.0,1653.0,570.0
118.0,773.0,540.0,221.0,68.0,3810.0,5123.0,4651.0,4571.0,4099.0,1303.0
119.0,1353.0,1293.0,339.0,203.0,2930.0,5576.0,4486.0,4562.0,3472.0,1094.0
120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1625.0
121.0,129.0,135.0,47.0,4.0,6013.0,6277.0,6146.0,6195.0,6064.0,1565.0
122.0,136.0,203.0,43.0,97.0,8007.0,8346.0,8240.0,8253.0,8147.0,1689.0
123.0,427.0,501.0,129.0,86.0,1825.0,2753.0,2338.0,2455.0,2040.0,756.0
124.0,1399.0,60.0,174.0,6.0,6441.0,7900.0,7846.0,6675.0,6621.0,982.0
125.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.0
126.0,56.0,555.0,106.0,113.0,1199.0,1810.0,1368.0,1860.0,1418.0,671.0
127.0,130.0,19.0,70.0,5.0,4822.0,4971.0,4957.0,4911.0,4897.0,1386.0
128.0,888.0,910.0,193.0,192.0,3624.0,5422.0,4704.0,4727.0,4009.0,653.0
129.0,865.0,651.0,230.0,279.0,2198.0,3714.0,3342.0,3079.0,2707.0,1467.0
130.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2169.0
131.0,417.0,711.0,139.0,146.0,780.0,1908.0,1343.0,1630.0,1065.0,598.0
132.0,558.0,778.0,136.0,93.0,3942.0,5278.0,4593.0,4856.0,4171.0,882.0
133.0,310.0,190.0,60.0,53.0,1005.0,1505.0,1368.0,1255.0,1118.0,255.0
134.0,515.0,471.0,116.0,139.0,846.0,1832.0,1500.0,1433.0,1101.0,809.0
