OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1297.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,959.0
2.0,479.0,2652.0,106.0,125.0,10563.0,13694.0,11167.0,13321.0,10794.0,1626.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2231.0
4.0,343.0,862.0,72.0,292.0,3973.0,5178.0,4608.0,4907.0,4337.0,1768.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2430.0
6.0,289.0,142.0,119.0,102.0,10621.0,11052.0,11012.0,10882.0,10842.0,1830.0
7.0,129.0,319.0,94.0,49.0,2476.0,2924.0,2654.0,2889.0,2619.0,845.0
8.0,251.0,91.0,108.0,27.0,441.0,783.0,719.0,640.0,576.0,413.0
9.0,231.0,260.0,161.0,89.0,2391.0,2882.0,2711.0,2812.0,2641.0,1319.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1971.0
11.0,279.0,106.0,81.0,40.0,1917.0,2302.0,2236.0,2104.0,2038.0,884.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,593.0
14.0,295.0,180.0,57.0,86.0,4561.0,5036.0,4942.0,4798.0,4704.0,1517.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,120.0
16.0,1122.0,240.0,248.0,194.0,2046.0,3408.0,3362.0,2534.0,2488.0,807.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1131.0
18.0,654.0,473.0,136.0,155.0,7561.0,8688.0,8370.0,8170.0,7852.0,1584.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,269.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1718.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,720.0
22.0,691.0,739.0,149.0,118.0,4184.0,5614.0,4993.0,5072.0,4451.0,1695.0
23.0,421.0,1529.0,161.0,269.0,5858.0,7808.0,6548.0,7548.0,6288.0,1227.0
24.0,1126.0,319.0,266.0,49.0,4742.0,6187.0,5917.0,5327.0,5057.0,1824.0
25.0,192.0,165.0,89.0,167.0,10074.0,10431.0,10433.0,10328.0,10330.0,1371.0
26.0,350.0,111.0,118.0,22.0,3188.0,3649.0,3560.0,3417.0,3328.0,1384.0
27.0,475.0,114.0,353.0,163.0,942.0,1531.0,1580.0,1409.0,1458.0,850.0
28.0,320.0,231.0,114.0,281.0,1828.0,2379.0,2429.0,2173.0,2223.0,1300.0
29.0,447.0,385.0,146.0,158.0,247.0,1079.0,852.0,778.0,551.0,412.0
30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,888.0
31.0,289.0,235.0,97.0,138.0,15715.0,16239.0,16142.0,16047.0,15950.0,2213.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1245.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1222.0
34.0,336.0,70.0,117.0,110.0,4546.0,4952.0,4992.0,4733.0,4773.0,1365.0
35.0,111.0,2764.0,36.0,442.0,5284.0,8159.0,5837.0,8084.0,5762.0,1786.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1811.0
37.0,518.0,181.0,150.0,326.0,5759.0,6458.0,6603.0,6090.0,6235.0,871.0
38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1681.0
39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1941.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2173.0
41.0,831.0,211.0,199.0,135.0,2049.0,3091.0,3015.0,2459.0,2383.0,1313.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1374.0
43.0,1344.0,397.0,240.0,97.0,6836.0,8577.0,8277.0,7473.0,7173.0,1257.0
44.0,310.0,1152.0,118.0,138.0,13.0,1475.0,461.0,1283.0,269.0,266.0
45.0,155.0,1236.0,83.0,166.0,3129.0,4520.0,3450.0,4448.0,3378.0,1921.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1881.0
47.0,571.0,153.0,111.0,52.0,4465.0,5189.0,5088.0,4729.0,4628.0,1563.0
48.0,222.0,232.0,91.0,44.0,3001.0,3455.0,3267.0,3324.0,3136.0,1113.0
49.0,216.0,343.0,121.0,87.0,3404.0,3963.0,3707.0,3868.0,3612.0,907.0
50.0,201.0,425.0,306.0,134.0,3440.0,4066.0,3775.0,4171.0,3880.0,741.0
51.0,971.0,83.0,367.0,77.0,2460.0,3514.0,3508.0,2910.0,2904.0,1583.0
52.0,939.0,292.0,166.0,117.0,3834.0,5065.0,4890.0,4292.0,4117.0,1407.0
53.0,278.0,65.0,121.0,8.0,4756.0,5099.0,5042.0,4942.0,4885.0,1510.0
54.0,175.0,229.0,115.0,86.0,1638.0,2042.0,1899.0,1982.0,1839.0,1015.0
55.0,232.0,259.0,77.0,153.0,962.0,1453.0,1347.0,1298.0,1192.0,775.0
56.0,1415.0,911.0,225.0,158.0,5201.0,7527.0,6774.0,6337.0,5584.0,1153.0
57.0,1055.0,708.0,247.0,146.0,5895.0,7658.0,7096.0,6850.0,6288.0,2261.0
58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1954.0
59.0,162.0,107.0,49.0,35.0,1625.0,1894.0,1822.0,1781.0,1709.0,437.0
60.0,126.0,225.0,57.0,62.0,193.0,544.0,381.0,475.0,312.0,230.0
61.0,537.0,348.0,97.0,61.0,111.0,996.0,709.0,556.0,269.0,211.0
62.0,281.0,382.0,142.0,112.0,1286.0,1949.0,1679.0,1810.0,1540.0,907.0
63.0,921.0,2362.0,233.0,254.0,4790.0,8073.0,5965.0,7385.0,5277.0,1350.0
64.0,763.0,401.0,254.0,256.0,2002.0,3166.0,3021.0,2657.0,2512.0,1422.0
65.0,752.0,256.0,367.0,107.0,1647.0,2655.0,2506.0,2270.0,2121.0,875.0
66.0,114.0,319.0,59.0,185.0,264.0,697.0,563.0,642.0,508.0,359.0
67.0,154.0,463.0,127.0,124.0,891.0,1508.0,1169.0,1481.0,1142.0,518.0
68.0,1652.0,1047.0,238.0,310.0,3129.0,5828.0,5091.0,4414.0,3677.0,1491.0
69.0,860.0,239.0,328.0,71.0,4281.0,5380.0,5212.0,4848.0,4680.0,1197.0
70.0,644.0,1050.0,169.0,504.0,4877.0,6571.0,6025.0,6096.0,5550.0,1523.0
71.0,238.0,439.0,175.0,118.0,2460.0,3137.0,2816.0,3074.0,2753.0,1279.0
72.0,261.0,225.0,108.0,57.0,8386.0,8872.0,8704.0,8719.0,8551.0,1697.0
73.0,1195.0,865.0,232.0,140.0,9247.0,11307.0,10582.0,10344.0,9619.0,2347.0
74.0,857.0,10.0,204.0,2.0,4785.0,5652.0,5644.0,4999.0,4991.0,1452.0
75.0,1005.0,282.0,132.0,133.0,3354.0,4641.0,4492.0,3768.0,3619.0,1498.0
76.0,89.0,564.0,27.0,165.0,2925.0,3578.0,3179.0,3516.0,3117.0,1489.0
77.0,979.0,235.0,210.0,138.0,11812.0,13026.0,12929.0,12257.0,12160.0,1319.0
78.0,693.0,134.0,133.0,41.0,2887.0,3714.0,3621.0,3154.0,3061.0,721.0
79.0,799.0,302.0,187.0,234.0,660.0,1761.0,1693.0,1149.0,1081.0,571.0
80.0,567.0,448.0,151.0,141.0,12336.0,13351.0,13044.0,12935.0,12628.0,1840.0
81.0,466.0,107.0,215.0,107.0,1843.0,2416.0,2416.0,2165.0,2165.0,852.0
82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.0
83.0,242.0,238.0,75.0,59.0,1980.0,2460.0,2281.0,2293.0,2114.0,1196.0
84.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1938.0
85.0,317.0,281.0,146.0,162.0,646.0,1244.0,1125.0,1073.0,954.0,787.0
