OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,668.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1912.0
2.0,408.0,907.0,61.0,143.0,4403.0,5718.0,4954.0,5371.0,4607.0,1195.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1288.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,513.0
5.0,125.0,878.0,51.0,159.0,3039.0,4042.0,3323.0,3968.0,3249.0,849.0
6.0,411.0,154.0,136.0,73.0,2414.0,2979.0,2898.0,2704.0,2623.0,1039.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,772.0
8.0,916.0,722.0,178.0,159.0,7284.0,8922.0,8359.0,8184.0,7621.0,1283.0
9.0,803.0,1079.0,187.0,702.0,1.0,1883.0,1506.0,1267.0,890.0,808.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,824.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1021.0
12.0,171.0,324.0,66.0,87.0,1964.0,2459.0,2222.0,2354.0,2117.0,1082.0
13.0,161.0,1094.0,142.0,184.0,1862.0,3117.0,2207.0,3098.0,2188.0,694.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,650.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1727.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,872.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1067.0
18.0,182.0,111.0,53.0,122.0,617.0,910.0,921.0,781.0,792.0,346.0
19.0,1104.0,18.0,258.0,328.0,5005.0,6127.0,6437.0,5281.0,5591.0,845.0
20.0,264.0,89.0,79.0,113.0,643.0,996.0,1020.0,811.0,835.0,391.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1287.0
22.0,905.0,151.0,192.0,24.0,4444.0,5500.0,5373.0,4787.0,4660.0,755.0
23.0,766.0,1533.0,157.0,349.0,7949.0,10248.0,9064.0,9639.0,8455.0,1320.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1511.0
25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,782.0
26.0,778.0,355.0,104.0,46.0,3757.0,4890.0,4581.0,4216.0,3907.0,1060.0
27.0,1466.0,117.0,238.0,26.0,3935.0,5518.0,5427.0,4290.0,4199.0,968.0
28.0,1466.0,995.0,279.0,147.0,7643.0,10104.0,9256.0,8917.0,8069.0,1227.0
29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,788.0
30.0,646.0,441.0,140.0,114.0,2498.0,3585.0,3258.0,3079.0,2752.0,980.0
31.0,335.0,100.0,128.0,12.0,1954.0,2389.0,2301.0,2182.0,2094.0,563.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,479.0
33.0,799.0,701.0,134.0,239.0,2926.0,4426.0,3964.0,3761.0,3299.0,634.0
34.0,132.0,130.0,120.0,110.0,2037.0,2299.0,2279.0,2287.0,2267.0,617.0
35.0,246.0,325.0,87.0,92.0,4239.0,4810.0,4577.0,4651.0,4418.0,1019.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,561.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,420.0
38.0,1064.0,266.0,222.0,110.0,1582.0,2912.0,2756.0,2070.0,1914.0,769.0
39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,536.0
40.0,119.0,170.0,8.0,138.0,3214.0,3503.0,3471.0,3392.0,3360.0,1164.0
41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1550.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,529.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1603.0
44.0,382.0,457.0,71.0,121.0,2618.0,3457.0,3121.0,3146.0,2810.0,1247.0
45.0,786.0,49.0,155.0,150.0,5088.0,5923.0,6024.0,5292.0,5393.0,1319.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1574.0
47.0,200.0,202.0,63.0,69.0,4805.0,5207.0,5074.0,5070.0,4937.0,1587.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2212.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1577.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1596.0
51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1759.0
52.0,386.0,33.0,82.0,2.0,651.0,1070.0,1039.0,766.0,735.0,486.0
53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,511.0
54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1976.0
55.0,674.0,379.0,123.0,160.0,437.0,1490.0,1271.0,939.0,720.0,483.0
56.0,136.0,369.0,34.0,85.0,3837.0,4342.0,4058.0,4240.0,3956.0,1676.0
57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1180.0
58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.0
59.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1507.0
60.0,1577.0,127.0,238.0,29.0,4149.0,5853.0,5755.0,4514.0,4416.0,1368.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,725.0
62.0,667.0,865.0,139.0,166.0,3799.0,5331.0,4632.0,4803.0,4104.0,1389.0
63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1424.0
64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,595.0
65.0,1190.0,1415.0,224.0,230.0,4268.0,6873.0,5688.0,5907.0,4722.0,838.0
66.0,561.0,427.0,113.0,101.0,4766.0,5754.0,5428.0,5306.0,4980.0,1195.0
67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1333.0
68.0,1053.0,734.0,158.0,174.0,6525.0,8312.0,7752.0,7417.0,6857.0,1568.0
69.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1873.0
70.0,1023.0,1180.0,176.0,216.0,3934.0,6137.0,5173.0,5290.0,4326.0,1671.0
71.0,690.0,660.0,155.0,203.0,2665.0,4015.0,3558.0,3480.0,3023.0,898.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,494.0
73.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1419.0
74.0,6.0,101.0,6.0,17.0,4095.0,4202.0,4118.0,4202.0,4118.0,1187.0
75.0,327.0,826.0,64.0,134.0,6441.0,7594.0,6902.0,7331.0,6639.0,1129.0
76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.0
77.0,1182.0,1194.0,198.0,181.0,306.0,2682.0,1669.0,1698.0,685.0,554.0
78.0,1408.0,258.0,202.0,67.0,6296.0,7962.0,7771.0,6756.0,6565.0,640.0
79.0,898.0,117.0,118.0,26.0,2452.0,3467.0,3376.0,2687.0,2596.0,981.0
80.0,964.0,72.0,86.0,8.0,4321.0,5357.0,5293.0,4479.0,4415.0,1100.0
81.0,67.0,433.0,48.0,160.0,1684.0,2184.0,1911.0,2165.0,1892.0,640.0
82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1782.0
83.0,707.0,98.0,75.0,29.0,4663.0,5468.0,5399.0,4836.0,4767.0,846.0
84.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,688.0
85.0,1024.0,433.0,203.0,160.0,2084.0,3541.0,3268.0,2720.0,2447.0,761.0
86.0,1542.0,441.0,240.0,114.0,3790.0,5773.0,5446.0,4471.0,4144.0,1219.0
87.0,364.0,27.0,113.0,4.0,3296.0,3687.0,3664.0,3436.0,3413.0,473.0
88.0,148.0,1258.0,61.0,244.0,5920.0,7326.0,6312.0,7239.0,6225.0,808.0
89.0,437.0,365.0,126.0,94.0,4426.0,5228.0,4957.0,4917.0,4646.0,1178.0
90.0,394.0,205.0,61.0,75.0,591.0,1190.0,1060.0,857.0,727.0,485.0
91.0,908.0,205.0,193.0,81.0,4391.0,5504.0,5380.0,4789.0,4665.0,1325.0
92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1727.0
93.0,1235.0,345.0,182.0,88.0,911.0,2491.0,2234.0,1438.0,1181.0,566.0
94.0,127.0,324.0,45.0,124.0,1559.0,2010.0,1810.0,1928.0,1728.0,929.0
95.0,985.0,96.0,73.0,69.0,3695.0,4776.0,4749.0,3864.0,3837.0,928.0
96.0,612.0,471.0,129.0,129.0,8545.0,9628.0,9286.0,9145.0,8803.0,1502.0
97.0,290.0,152.0,74.0,23.0,860.0,1302.0,1173.0,1086.0,957.0,545.0
98.0,656.0,310.0,99.0,35.0,4908.0,5874.0,5599.0,5317.0,5042.0,1528.0
