OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1006.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,949.0
2.0,376.0,9.0,171.0,1.0,240.0,625.0,617.0,420.0,412.0,317.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1310.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,746.0
5.0,252.0,1070.0,167.0,378.0,4548.0,5870.0,5178.0,5785.0,5093.0,1212.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1144.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1087.0
8.0,551.0,362.0,214.0,178.0,322.0,1235.0,1051.0,898.0,714.0,487.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1065.0
10.0,378.0,417.0,90.0,103.0,2416.0,3211.0,2897.0,2923.0,2609.0,1058.0
11.0,1328.0,608.0,318.0,114.0,4663.0,6599.0,6105.0,5589.0,5095.0,1147.0
12.0,497.0,766.0,86.0,171.0,962.0,2225.0,1630.0,1814.0,1219.0,705.0
13.0,509.0,365.0,115.0,99.0,944.0,1818.0,1552.0,1424.0,1158.0,645.0
14.0,1172.0,409.0,196.0,94.0,5797.0,7378.0,7063.0,6402.0,6087.0,757.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1774.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1043.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,768.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1011.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1017.0
20.0,1267.0,103.0,237.0,35.0,1382.0,2752.0,2684.0,1722.0,1654.0,1299.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2269.0
22.0,751.0,840.0,156.0,195.0,5930.0,7521.0,6876.0,6926.0,6281.0,1124.0
23.0,226.0,928.0,50.0,398.0,4250.0,5404.0,4874.0,5228.0,4698.0,858.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,444.0
25.0,320.0,170.0,101.0,94.0,9991.0,10481.0,10405.0,10262.0,10186.0,2197.0
26.0,1322.0,635.0,210.0,66.0,4741.0,6698.0,6129.0,5586.0,5017.0,1387.0
27.0,1558.0,890.0,256.0,252.0,2419.0,4867.0,4229.0,3565.0,2927.0,926.0
28.0,1232.0,487.0,216.0,79.0,8078.0,9797.0,9389.0,8781.0,8373.0,1175.0
29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1141.0
30.0,1009.0,1070.0,266.0,378.0,7608.0,9687.0,8995.0,8944.0,8252.0,1815.0
31.0,184.0,175.0,46.0,20.0,4318.0,4677.0,4522.0,4539.0,4384.0,1022.0
32.0,188.0,35.0,77.0,57.0,1860.0,2083.0,2105.0,1972.0,1994.0,676.0
33.0,1893.0,615.0,236.0,143.0,1620.0,4128.0,3656.0,2471.0,1999.0,729.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,713.0
35.0,306.0,1070.0,112.0,378.0,5208.0,6584.0,5892.0,6390.0,5698.0,1330.0
36.0,1430.0,444.0,196.0,135.0,2420.0,4294.0,3985.0,3060.0,2751.0,953.0
37.0,154.0,292.0,2.0,54.0,1673.0,2119.0,1881.0,1967.0,1729.0,576.0
38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2076.0
39.0,979.0,758.0,169.0,111.0,3063.0,4800.0,4153.0,3990.0,3343.0,841.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,321.0
41.0,1733.0,877.0,363.0,205.0,4212.0,6822.0,6150.0,5452.0,4780.0,890.0
42.0,372.0,327.0,88.0,89.0,435.0,1134.0,896.0,850.0,612.0,329.0
43.0,1337.0,981.0,184.0,103.0,3622.0,5940.0,5062.0,4787.0,3909.0,979.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1243.0
45.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,607.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1269.0
47.0,1265.0,324.0,278.0,21.0,5854.0,7443.0,7140.0,6456.0,6153.0,893.0
48.0,1778.0,310.0,260.0,34.0,317.0,2405.0,2129.0,887.0,611.0,412.0
49.0,767.0,263.0,160.0,133.0,1742.0,2772.0,2642.0,2165.0,2035.0,1023.0
50.0,1020.0,277.0,143.0,54.0,11828.0,13125.0,12902.0,12248.0,12025.0,1766.0
51.0,1955.0,778.0,212.0,158.0,916.0,3649.0,3029.0,1906.0,1286.0,455.0
52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1320.0
53.0,637.0,327.0,96.0,149.0,10324.0,11288.0,11110.0,10747.0,10569.0,1151.0
54.0,914.0,242.0,179.0,63.0,969.0,2125.0,1946.0,1390.0,1211.0,696.0
55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1640.0
56.0,314.0,75.0,155.0,45.0,385.0,774.0,744.0,615.0,585.0,402.0
57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,840.0
58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,875.0
59.0,670.0,629.0,145.0,146.0,1822.0,3121.0,2638.0,2596.0,2113.0,687.0
60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1189.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1079.0
62.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1200.0
63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1059.0
64.0,677.0,162.0,206.0,53.0,5452.0,6291.0,6182.0,5820.0,5711.0,1404.0
65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,127.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1548.0
67.0,257.0,556.0,73.0,115.0,3218.0,4031.0,3590.0,3847.0,3406.0,1028.0
68.0,750.0,530.0,346.0,110.0,1227.0,2507.0,2087.0,2103.0,1683.0,741.0
69.0,150.0,865.0,30.0,214.0,230.0,1245.0,594.0,1125.0,474.0,352.0
