OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,563.0,211.0,164.0,178.0,2546.0,3320.0,3287.0,2921.0,2888.0,720.0
1.0,166.0,90.0,40.0,12.0,2165.0,2421.0,2343.0,2295.0,2217.0,1004.0
2.0,44.0,654.0,5.0,486.0,1831.0,2529.0,2361.0,2490.0,2322.0,791.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2631.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,814.0
5.0,421.0,621.0,118.0,99.0,2088.0,3130.0,2608.0,2827.0,2305.0,862.0
6.0,1182.0,1042.0,330.0,135.0,8341.0,10565.0,9658.0,9713.0,8806.0,1884.0
7.0,458.0,327.0,139.0,110.0,361.0,1146.0,929.0,827.0,610.0,451.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,439.0
9.0,134.0,356.0,42.0,63.0,6213.0,6703.0,6410.0,6611.0,6318.0,1772.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,683.0
11.0,475.0,89.0,150.0,91.0,781.0,1345.0,1347.0,1020.0,1022.0,436.0
12.0,87.0,88.0,42.0,6.0,310.0,485.0,403.0,440.0,358.0,284.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1139.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,296.0
15.0,226.0,377.0,86.0,184.0,3733.0,4336.0,4143.0,4196.0,4003.0,1755.0
16.0,1186.0,336.0,204.0,181.0,3543.0,5065.0,4910.0,4083.0,3928.0,2482.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1450.0
18.0,461.0,2072.0,149.0,376.0,4022.0,6555.0,4859.0,6243.0,4547.0,1851.0
19.0,413.0,271.0,174.0,101.0,1323.0,2007.0,1837.0,1768.0,1598.0,774.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1065.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,806.0
22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,771.0
23.0,105.0,89.0,105.0,1.0,4215.0,4409.0,4321.0,4409.0,4321.0,1742.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2320.0
25.0,51.0,311.0,7.0,56.0,7088.0,7450.0,7195.0,7406.0,7151.0,2229.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1071.0
27.0,1144.0,1278.0,157.0,225.0,5984.0,8406.0,7353.0,7419.0,6366.0,1299.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,145.0
29.0,699.0,1198.0,143.0,235.0,10620.0,12517.0,11554.0,11961.0,10998.0,2105.0
30.0,165.0,541.0,153.0,175.0,4546.0,5252.0,4886.0,5240.0,4874.0,2580.0
31.0,348.0,232.0,110.0,113.0,2630.0,3210.0,3091.0,2972.0,2853.0,1023.0
32.0,280.0,787.0,104.0,401.0,1291.0,2358.0,1972.0,2182.0,1796.0,1249.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,210.0
34.0,1033.0,458.0,189.0,89.0,4377.0,5868.0,5499.0,5024.0,4655.0,1613.0
35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1946.0
36.0,154.0,1259.0,92.0,226.0,4321.0,5734.0,4701.0,5672.0,4639.0,2429.0
37.0,676.0,243.0,205.0,74.0,2121.0,3040.0,2871.0,2569.0,2400.0,1464.0
38.0,856.0,430.0,260.0,128.0,3122.0,4408.0,4106.0,3812.0,3510.0,1722.0
39.0,236.0,1172.0,126.0,175.0,3230.0,4638.0,3641.0,4528.0,3531.0,1464.0
40.0,1044.0,812.0,191.0,386.0,434.0,2290.0,1864.0,1437.0,1011.0,699.0
41.0,285.0,404.0,160.0,65.0,8947.0,9636.0,9297.0,9511.0,9172.0,3189.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1756.0
43.0,317.0,166.0,116.0,57.0,1730.0,2213.0,2104.0,2012.0,1903.0,1277.0
44.0,330.0,1001.0,192.0,210.0,2356.0,3687.0,2896.0,3549.0,2758.0,1086.0
45.0,771.0,595.0,199.0,254.0,3525.0,4891.0,4550.0,4319.0,3978.0,2115.0
46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3111.0
47.0,1114.0,715.0,241.0,190.0,11102.0,12931.0,12406.0,12058.0,11533.0,3420.0
48.0,1083.0,297.0,170.0,108.0,7562.0,8942.0,8753.0,8029.0,7840.0,1205.0
49.0,1202.0,532.0,206.0,223.0,1862.0,3596.0,3287.0,2600.0,2291.0,730.0
50.0,206.0,120.0,86.0,35.0,2069.0,2395.0,2310.0,2275.0,2190.0,942.0
51.0,666.0,179.0,242.0,87.0,1140.0,1985.0,1893.0,1561.0,1469.0,782.0
52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2280.0
53.0,1240.0,795.0,240.0,189.0,3750.0,5785.0,5179.0,4785.0,4179.0,1758.0
54.0,429.0,410.0,123.0,66.0,8971.0,9810.0,9466.0,9504.0,9160.0,3719.0
55.0,1186.0,745.0,248.0,224.0,2223.0,4154.0,3633.0,3216.0,2695.0,735.0
56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,991.0
57.0,345.0,135.0,68.0,62.0,3371.0,3851.0,3778.0,3574.0,3501.0,1239.0
58.0,1452.0,957.0,199.0,165.0,11491.0,13900.0,13108.0,12647.0,11855.0,1426.0
59.0,337.0,53.0,137.0,41.0,3140.0,3530.0,3518.0,3330.0,3318.0,1266.0
60.0,71.0,336.0,13.0,133.0,1426.0,1833.0,1630.0,1775.0,1572.0,881.0
61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,746.0
62.0,1090.0,964.0,287.0,187.0,4081.0,6135.0,5358.0,5332.0,4555.0,1067.0
63.0,385.0,120.0,243.0,202.0,2271.0,2776.0,2858.0,2634.0,2716.0,1314.0
64.0,251.0,56.0,59.0,22.0,2845.0,3152.0,3118.0,2960.0,2926.0,1310.0
65.0,732.0,273.0,253.0,214.0,2910.0,3915.0,3856.0,3436.0,3377.0,2041.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1798.0
67.0,612.0,157.0,275.0,52.0,2491.0,3260.0,3155.0,2923.0,2818.0,1744.0
68.0,367.0,1085.0,164.0,271.0,8102.0,9554.0,8740.0,9351.0,8537.0,2154.0
69.0,467.0,89.0,131.0,19.0,2601.0,3157.0,3087.0,2821.0,2751.0,1245.0
70.0,1032.0,251.0,216.0,130.0,485.0,1768.0,1647.0,952.0,831.0,617.0
71.0,232.0,225.0,93.0,74.0,4287.0,4744.0,4593.0,4605.0,4454.0,1794.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1533.0
73.0,157.0,449.0,55.0,244.0,2833.0,3439.0,3234.0,3337.0,3132.0,1181.0
74.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2057.0
75.0,475.0,348.0,185.0,132.0,2630.0,3453.0,3237.0,3163.0,2947.0,1484.0
76.0,71.0,1263.0,6.0,134.0,4240.0,5574.0,4445.0,5509.0,4380.0,1638.0
77.0,391.0,56.0,103.0,22.0,3106.0,3553.0,3519.0,3265.0,3231.0,1666.0
78.0,192.0,140.0,72.0,24.0,304.0,636.0,520.0,516.0,400.0,319.0
79.0,464.0,459.0,100.0,100.0,2426.0,3349.0,2990.0,2985.0,2626.0,980.0
80.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2206.0
81.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,311.0
82.0,301.0,101.0,99.0,19.0,3242.0,3644.0,3562.0,3442.0,3360.0,1953.0
83.0,814.0,615.0,142.0,158.0,3181.0,4610.0,4153.0,3938.0,3481.0,2333.0
84.0,1140.0,74.0,213.0,57.0,1201.0,2415.0,2398.0,1488.0,1471.0,650.0
85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2033.0
