OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,189.0,168.0,16.0,44.0,3533.0,3890.0,3766.0,3717.0,3593.0,964.0
1.0,1336.0,243.0,448.0,55.0,1355.0,2934.0,2746.0,2046.0,1858.0,580.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,931.0
3.0,961.0,655.0,230.0,192.0,888.0,2504.0,2041.0,1773.0,1310.0,785.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,418.0
6.0,362.0,713.0,63.0,131.0,507.0,1582.0,1000.0,1283.0,701.0,570.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1183.0
8.0,157.0,748.0,46.0,219.0,4347.0,5252.0,4723.0,5141.0,4612.0,1061.0
9.0,546.0,733.0,76.0,141.0,3789.0,5068.0,4476.0,4598.0,4006.0,1314.0
10.0,99.0,283.0,97.0,43.0,382.0,764.0,524.0,762.0,522.0,269.0
11.0,1399.0,447.0,161.0,67.0,5435.0,7281.0,6901.0,6043.0,5663.0,1544.0
12.0,106.0,116.0,84.0,97.0,3222.0,3444.0,3425.0,3422.0,3403.0,1003.0
13.0,323.0,107.0,83.0,9.0,1793.0,2223.0,2125.0,1983.0,1885.0,669.0
14.0,778.0,1601.0,155.0,242.0,2810.0,5189.0,3830.0,4566.0,3207.0,1613.0
15.0,189.0,279.0,130.0,71.0,3830.0,4298.0,4090.0,4239.0,4031.0,1180.0
16.0,458.0,1112.0,147.0,267.0,470.0,2040.0,1195.0,1729.0,884.0,588.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1364.0
18.0,127.0,598.0,154.0,62.0,2660.0,3385.0,2849.0,3412.0,2876.0,1018.0
19.0,465.0,422.0,96.0,71.0,2247.0,3134.0,2783.0,2765.0,2414.0,834.0
20.0,114.0,140.0,40.0,15.0,5362.0,5616.0,5491.0,5542.0,5417.0,1298.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,238.0
22.0,875.0,448.0,173.0,106.0,2672.0,3995.0,3653.0,3293.0,2951.0,784.0
23.0,550.0,127.0,84.0,105.0,172.0,849.0,827.0,383.0,361.0,258.0
24.0,1081.0,175.0,234.0,50.0,815.0,2071.0,1946.0,1224.0,1099.0,306.0
25.0,802.0,368.0,149.0,133.0,569.0,1739.0,1504.0,1086.0,851.0,429.0
26.0,515.0,155.0,112.0,53.0,1761.0,2431.0,2329.0,2028.0,1926.0,846.0
27.0,215.0,228.0,54.0,143.0,1620.0,2063.0,1978.0,1902.0,1817.0,851.0
28.0,1115.0,168.0,98.0,44.0,5772.0,7055.0,6931.0,6038.0,5914.0,1483.0
29.0,778.0,1371.0,252.0,221.0,6137.0,8286.0,7136.0,7760.0,6610.0,2345.0
30.0,27.0,72.0,8.0,12.0,1859.0,1958.0,1898.0,1939.0,1879.0,586.0
31.0,497.0,84.0,99.0,148.0,1985.0,2566.0,2630.0,2168.0,2232.0,712.0
32.0,60.0,242.0,208.0,58.0,3114.0,3416.0,3232.0,3564.0,3380.0,996.0
33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,599.0
34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,887.0
35.0,513.0,286.0,115.0,62.0,1832.0,2631.0,2407.0,2233.0,2009.0,744.0
36.0,198.0,479.0,70.0,460.0,2225.0,2902.0,2883.0,2774.0,2755.0,929.0
37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1077.0
38.0,820.0,1251.0,148.0,312.0,3167.0,5238.0,4299.0,4566.0,3627.0,1080.0
39.0,174.0,175.0,80.0,50.0,2862.0,3211.0,3086.0,3117.0,2992.0,553.0
40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016.0
41.0,300.0,455.0,116.0,86.0,1117.0,1872.0,1503.0,1688.0,1319.0,517.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1243.0
43.0,879.0,1120.0,149.0,467.0,2400.0,4399.0,3746.0,3669.0,3016.0,1942.0
44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1086.0
45.0,1547.0,453.0,206.0,264.0,898.0,2898.0,2709.0,1557.0,1368.0,840.0
46.0,386.0,985.0,75.0,241.0,3785.0,5156.0,4412.0,4845.0,4101.0,1185.0
47.0,786.0,318.0,161.0,79.0,1662.0,2766.0,2527.0,2141.0,1902.0,755.0
48.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,649.0
49.0,76.0,305.0,5.0,189.0,845.0,1226.0,1110.0,1155.0,1039.0,339.0
50.0,472.0,812.0,271.0,89.0,387.0,1671.0,948.0,1470.0,747.0,485.0
51.0,130.0,1558.0,65.0,176.0,3404.0,5092.0,3710.0,5027.0,3645.0,1235.0
