OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,253.0
1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,996.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4020.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1173.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1617.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,309.0
6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1867.0
7.0,1870.0,111.0,239.0,141.0,6888.0,8869.0,8899.0,7238.0,7268.0,1063.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1192.0
9.0,731.0,196.0,139.0,22.0,5218.0,6145.0,5971.0,5553.0,5379.0,1855.0
10.0,1211.0,380.0,208.0,98.0,4012.0,5603.0,5321.0,4600.0,4318.0,2219.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,474.0
12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2475.0
13.0,1286.0,401.0,598.0,213.0,7465.0,9152.0,8964.0,8464.0,8276.0,2235.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,989.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2595.0
16.0,454.0,384.0,110.0,115.0,3670.0,4508.0,4239.0,4164.0,3895.0,1783.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2556.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1552.0
19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1802.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2210.0
21.0,480.0,194.0,114.0,139.0,1587.0,2261.0,2206.0,1895.0,1840.0,977.0
22.0,404.0,574.0,61.0,355.0,4908.0,5886.0,5667.0,5543.0,5324.0,1934.0
23.0,880.0,1095.0,227.0,169.0,5488.0,7463.0,6537.0,6810.0,5884.0,1920.0
