OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,1537.0,417.0,204.0,113.0,3675.0,5629.0,5325.0,4296.0,3992.0,1329.0
1.0,217.0,1229.0,78.0,203.0,5051.0,6497.0,5471.0,6358.0,5332.0,1820.0
2.0,1442.0,236.0,192.0,70.0,1579.0,3257.0,3091.0,2007.0,1841.0,1086.0
3.0,760.0,1469.0,72.0,412.0,3601.0,5830.0,4773.0,5142.0,4085.0,1010.0
4.0,582.0,201.0,132.0,30.0,5173.0,5956.0,5785.0,5506.0,5335.0,1718.0
5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2081.0
6.0,66.0,822.0,9.0,233.0,1127.0,2015.0,1426.0,1958.0,1369.0,627.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1597.0
8.0,852.0,439.0,89.0,119.0,956.0,2247.0,1927.0,1484.0,1164.0,712.0
9.0,1465.0,852.0,185.0,139.0,4377.0,6694.0,5981.0,5414.0,4701.0,1635.0
10.0,1280.0,195.0,293.0,55.0,201.0,1676.0,1536.0,689.0,549.0,427.0
11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,572.0
12.0,178.0,136.0,94.0,30.0,2600.0,2914.0,2808.0,2830.0,2724.0,904.0
13.0,195.0,166.0,71.0,51.0,3637.0,3998.0,3883.0,3874.0,3759.0,1269.0
14.0,1615.0,494.0,265.0,55.0,5674.0,7783.0,7344.0,6433.0,5994.0,1629.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.0
16.0,501.0,1674.0,132.0,209.0,2504.0,4679.0,3214.0,4310.0,2845.0,746.0
17.0,1098.0,609.0,246.0,370.0,1326.0,3033.0,2794.0,2181.0,1942.0,1052.0
18.0,686.0,254.0,119.0,70.0,4397.0,5337.0,5153.0,4770.0,4586.0,849.0
19.0,1820.0,441.0,284.0,99.0,4710.0,6971.0,6629.0,5435.0,5093.0,1165.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2111.0
21.0,454.0,479.0,91.0,180.0,991.0,1924.0,1625.0,1561.0,1262.0,624.0
22.0,166.0,951.0,57.0,150.0,7873.0,8990.0,8189.0,8881.0,8080.0,2150.0
23.0,1190.0,838.0,187.0,168.0,1232.0,3260.0,2590.0,2257.0,1587.0,1046.0
24.0,220.0,450.0,78.0,190.0,692.0,1362.0,1102.0,1220.0,960.0,497.0
25.0,409.0,1574.0,170.0,348.0,3856.0,5839.0,4613.0,5600.0,4374.0,1276.0
26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,577.0
27.0,191.0,230.0,38.0,184.0,2326.0,2747.0,2701.0,2594.0,2548.0,827.0
28.0,483.0,88.0,121.0,42.0,2425.0,2996.0,2950.0,2634.0,2588.0,597.0
29.0,526.0,499.0,138.0,116.0,4685.0,5710.0,5327.0,5322.0,4939.0,1505.0
