OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,906.0
1.0,395.0,293.0,79.0,210.0,1564.0,2252.0,2169.0,1936.0,1853.0,689.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1483.0
3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2042.0
4.0,790.0,1112.0,272.0,206.0,3290.0,5192.0,4286.0,4674.0,3768.0,1080.0
5.0,925.0,159.0,180.0,27.0,2019.0,3103.0,2971.0,2358.0,2226.0,964.0
6.0,332.0,776.0,109.0,146.0,774.0,1882.0,1252.0,1659.0,1029.0,764.0
7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1823.0
8.0,310.0,128.0,114.0,72.0,2552.0,2990.0,2934.0,2794.0,2738.0,701.0
9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1625.0
10.0,424.0,317.0,72.0,109.0,2124.0,2865.0,2657.0,2513.0,2305.0,668.0
11.0,944.0,471.0,284.0,208.0,774.0,2189.0,1926.0,1529.0,1266.0,911.0
12.0,310.0,223.0,78.0,40.0,1284.0,1817.0,1634.0,1585.0,1402.0,534.0
13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,654.0
14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1639.0
15.0,256.0,394.0,68.0,169.0,3637.0,4287.0,4062.0,4099.0,3874.0,1041.0
16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,588.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3059.0
18.0,269.0,230.0,107.0,62.0,3052.0,3551.0,3383.0,3389.0,3221.0,863.0
19.0,1017.0,1046.0,244.0,157.0,6678.0,8741.0,7852.0,7968.0,7079.0,901.0
20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1885.0
21.0,1587.0,626.0,211.0,117.0,6596.0,8809.0,8300.0,7433.0,6924.0,1519.0
22.0,108.0,587.0,21.0,91.0,2355.0,3050.0,2554.0,2963.0,2467.0,756.0
23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1728.0
