OD_Pair,FM_Walk,LM_Walk,FM Drive,LM Drive,Transit,M1,M2,M3,M4,M5
0.0,211.0,688.0,57.0,223.0,5203.0,6102.0,5637.0,5948.0,5483.0,1652.0
1.0,848.0,139.0,142.0,143.0,1031.0,2018.0,2022.0,1312.0,1316.0,607.0
2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,353.0
3.0,761.0,338.0,128.0,74.0,3303.0,4402.0,4138.0,3769.0,3505.0,1198.0
4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1310.0
5.0,549.0,905.0,156.0,179.0,10563.0,12017.0,11291.0,11624.0,10898.0,2519.0
6.0,682.0,90.0,182.0,49.0,718.0,1490.0,1449.0,990.0,949.0,653.0
7.0,534.0,657.0,201.0,151.0,2799.0,3990.0,3484.0,3657.0,3151.0,990.0
8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2931.0
9.0,1470.0,243.0,292.0,55.0,3074.0,4787.0,4599.0,3609.0,3421.0,1119.0
10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2105.0
11.0,1396.0,194.0,330.0,28.0,1510.0,3100.0,2934.0,2034.0,1868.0,941.0
12.0,662.0,276.0,182.0,89.0,3799.0,4737.0,4550.0,4257.0,4070.0,1942.0
13.0,263.0,44.0,104.0,4.0,2587.0,2894.0,2854.0,2735.0,2695.0,624.0
14.0,434.0,1818.0,131.0,310.0,4282.0,6534.0,5026.0,6231.0,4723.0,2172.0
15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1236.0
16.0,177.0,351.0,30.0,75.0,1274.0,1802.0,1526.0,1655.0,1379.0,549.0
17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,143.0
18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1340.0
19.0,688.0,201.0,161.0,75.0,5571.0,6460.0,6334.0,5933.0,5807.0,1115.0
20.0,1814.0,308.0,397.0,76.0,2668.0,4790.0,4558.0,3373.0,3141.0,1103.0
21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2018.0
22.0,77.0,1412.0,115.0,347.0,4783.0,6272.0,5207.0,6310.0,5245.0,1616.0
23.0,563.0,338.0,300.0,110.0,2364.0,3265.0,3037.0,3002.0,2774.0,842.0
24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,359.0
25.0,353.0,130.0,98.0,52.0,201.0,684.0,606.0,429.0,351.0,199.0
26.0,730.0,771.0,94.0,199.0,601.0,2102.0,1530.0,1466.0,894.0,524.0
27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,379.0
28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,920.0
29.0,973.0,472.0,188.0,193.0,3432.0,4877.0,4598.0,4092.0,3813.0,1242.0
30.0,354.0,312.0,175.0,132.0,2223.0,2889.0,2709.0,2710.0,2530.0,534.0
31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1412.0
32.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,245.0
33.0,491.0,315.0,134.0,115.0,9596.0,10402.0,10202.0,10045.0,9845.0,1715.0
34.0,249.0,192.0,54.0,101.0,4999.0,5440.0,5349.0,5245.0,5154.0,1798.0
35.0,726.0,1818.0,173.0,310.0,6583.0,9127.0,7619.0,8574.0,7066.0,2505.0
36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,356.0
37.0,470.0,625.0,204.0,209.0,3001.0,4096.0,3680.0,3830.0,3414.0,871.0
38.0,349.0,141.0,82.0,36.0,2469.0,2959.0,2854.0,2692.0,2587.0,542.0
39.0,457.0,418.0,276.0,142.0,1983.0,2858.0,2582.0,2677.0,2401.0,1240.0
40.0,1242.0,17.0,308.0,2.0,6364.0,7623.0,7608.0,6689.0,6674.0,2254.0
41.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,943.0
42.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,827.0
43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1668.0
44.0,745.0,962.0,346.0,228.0,854.0,2561.0,1827.0,2162.0,1428.0,836.0
45.0,1253.0,1011.0,219.0,263.0,1559.0,3823.0,3075.0,2789.0,2041.0,1006.0
46.0,226.0,624.0,46.0,211.0,2842.0,3692.0,3279.0,3512.0,3099.0,715.0
47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,274.0
48.0,127.0,85.0,68.0,181.0,748.0,960.0,1056.0,901.0,997.0,609.0
49.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1255.0
50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2367.0
51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,915.0
52.0,333.0,1203.0,103.0,179.0,4904.0,6440.0,5416.0,6210.0,5186.0,1369.0
53.0,800.0,149.0,169.0,56.0,2768.0,3717.0,3624.0,3086.0,2993.0,792.0
54.0,723.0,174.0,147.0,26.0,4775.0,5672.0,5524.0,5096.0,4948.0,955.0
55.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1396.0
56.0,232.0,676.0,73.0,258.0,1909.0,2817.0,2399.0,2658.0,2240.0,656.0
57.0,1944.0,1329.0,392.0,202.0,2398.0,5671.0,4544.0,4119.0,2992.0,669.0
58.0,570.0,730.0,134.0,193.0,5397.0,6697.0,6160.0,6261.0,5724.0,1654.0
59.0,222.0,693.0,59.0,212.0,3627.0,4542.0,4061.0,4379.0,3898.0,1381.0
60.0,360.0,148.0,77.0,69.0,4212.0,4720.0,4641.0,4437.0,4358.0,1194.0
61.0,1396.0,128.0,330.0,66.0,2581.0,4105.0,4043.0,3039.0,2977.0,1434.0
62.0,618.0,599.0,210.0,80.0,5018.0,6235.0,5716.0,5827.0,5308.0,929.0
63.0,883.0,251.0,150.0,107.0,4920.0,6054.0,5910.0,5321.0,5177.0,1577.0
64.0,837.0,280.0,175.0,112.0,3209.0,4326.0,4158.0,3664.0,3496.0,901.0
65.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1322.0
66.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1522.0
67.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1328.0
68.0,626.0,637.0,237.0,213.0,5116.0,6379.0,5955.0,5990.0,5566.0,1805.0
69.0,214.0,273.0,72.0,84.0,3094.0,3581.0,3392.0,3439.0,3250.0,1377.0
70.0,613.0,715.0,162.0,222.0,3905.0,5233.0,4740.0,4782.0,4289.0,891.0
71.0,1352.0,145.0,223.0,59.0,3774.0,5271.0,5185.0,4142.0,4056.0,1643.0
72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1485.0
73.0,668.0,157.0,242.0,90.0,4257.0,5082.0,5015.0,4656.0,4589.0,954.0
74.0,2230.0,117.0,294.0,40.0,360.0,2707.0,2630.0,771.0,694.0,467.0
75.0,1284.0,1293.0,296.0,237.0,3224.0,5801.0,4745.0,4813.0,3757.0,1445.0
76.0,302.0,251.0,195.0,80.0,2678.0,3231.0,3060.0,3124.0,2953.0,630.0
77.0,1096.0,309.0,202.0,148.0,2398.0,3803.0,3642.0,2909.0,2748.0,928.0
78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1227.0
79.0,1093.0,166.0,162.0,100.0,2833.0,4092.0,4026.0,3161.0,3095.0,999.0
80.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408.0
81.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1389.0
82.0,591.0,1203.0,282.0,268.0,877.0,2671.0,1736.0,2362.0,1427.0,841.0
83.0,103.0,715.0,60.0,222.0,3007.0,3825.0,3332.0,3782.0,3289.0,1062.0
84.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,406.0
85.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1281.0
86.0,592.0,695.0,172.0,170.0,722.0,2009.0,1484.0,1589.0,1064.0,620.0
87.0,648.0,295.0,221.0,75.0,2471.0,3414.0,3194.0,2987.0,2767.0,1519.0
88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1447.0
89.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,175.0
